delta0,delta1,delta2,delta3,delta4
0010,0005,0023,0044,0022
0010,0005,0023,0044,0022
0008,0007,0025,0056,0029
0008,0007,0025,0056,0029
0008,0007,0025,0056,0029
0012,0011,0025,0068,0030
0012,0011,0025,0068,0030
0012,0011,0025,0068,0030
0012,0008,0028,0090,0031
0012,0008,0028,0090,0031
0012,0008,0028,0090,0031
0010,0010,0026,0079,0038
0010,0010,0026,0079,0038
0010,0010,0026,0075,0038
0008,0007,0024,0049,0024
0008,0007,0024,0048,0024
0008,0007,0024,0043,0024
0008,0008,0017,0022,0013
0008,0008,0017,0022,0013
0008,0008,0017,0022,0013
0008,0006,0002,0004,0003
0008,0006,0002,0004,0003
0008,0006,0002,0004,0003
0000,0003,0007,0003,-002
0000,0003,0007,0003,-002
0000,0003,0007,0003,-002
0003,0005,-002,0001,-002
0003,0005,-002,0001,-002
0003,0005,-002,0001,-002
0001,0002,-002,0001,-003
