delta0,delta1,delta2,delta3,delta4
0013,0011,0033,0036,0031
0013,0011,0033,0036,0031
0012,0009,0033,0049,0035
0012,0009,0033,0049,0035
0012,0009,0033,0049,0035
0012,0013,0036,0072,0036
0012,0013,0036,0072,0036
0012,0013,0036,0072,0036
0013,0013,0035,0086,0036
0013,0013,0035,0086,0036
0013,0013,0035,0073,0036
0011,0013,0030,0058,0032
0011,0013,0030,0049,0032
0011,0013,0030,0046,0032
0010,0010,0020,0026,0021
0010,0010,0020,0022,0021
0010,0010,0020,0022,0021
0007,0010,0012,0014,0015
0007,0010,0012,0014,0015
0007,0010,0012,0014,0015
0007,0007,0009,0015,0013
0007,0007,0009,0015,0013
0007,0007,0009,0015,0013
0007,0005,0014,0009,0014
0007,0005,0014,0009,0014
0007,0005,0014,0009,0014
0007,0005,0008,0010,0010
0007,0005,0008,0010,0010
0007,0005,0008,0010,0010
0003,0003,0007,0007,0010
