delta0,delta1,delta2,delta3,delta4
0011,0015,0029,0031,0028
0011,0015,0029,0031,0028
0013,0011,0030,0043,0036
0013,0011,0030,0043,0036
0013,0011,0030,0043,0036
0016,0013,0036,0058,0043
0016,0013,0036,0058,0043
0016,0013,0036,0058,0043
0017,0014,0033,0068,0046
0017,0014,0033,0068,0046
0017,0014,0033,0068,0046
0016,0013,0034,0069,0037
0016,0013,0034,0069,0037
0016,0013,0034,0069,0037
0010,0014,0033,0069,0041
0010,0014,0033,0069,0041
0010,0014,0033,0069,0041
0011,0013,0034,0070,0037
0011,0013,0034,0070,0037
0011,0013,0034,0070,0037
0015,0015,0035,0081,0042
0015,0015,0035,0081,0042
0015,0015,0035,0081,0042
0014,0012,0032,0087,0042
0014,0012,0032,0087,0042
0014,0012,0032,0087,0042
0017,0013,0035,0096,0046
0017,0013,0035,0096,0046
0017,0013,0035,0087,0046
0012,0013,0033,0059,0036
