delta0,delta1,delta2,delta3,delta4
0010,0008,0027,0036,0026
0010,0008,0027,0036,0026
0010,0010,0027,0050,0033
0010,0010,0027,0050,0033
0010,0010,0027,0050,0033
0011,0008,0032,0079,0044
0011,0008,0032,0079,0044
0011,0008,0032,0079,0044
0013,0009,0035,0114,0046
0013,0009,0035,0114,0046
0013,0009,0035,0114,0046
0013,0009,0032,0104,0043
0013,0009,0032,0104,0043
0013,0009,0032,0084,0043
0008,0003,0031,0066,0029
0008,0003,0031,0051,0029
0008,0003,0031,0051,0029
0008,0003,0026,0035,0022
0008,0003,0026,0035,0022
0008,0003,0026,0030,0022
0006,0002,0023,0013,0011
0006,0002,0023,0013,0011
0006,0002,0023,0013,0011
0006,-002,0017,0013,0009
0006,-002,0017,0013,0009
0006,-002,0017,0013,0009
0001,0000,0010,0003,0007
0001,0000,0010,0003,0007
0001,0000,0010,0003,0007
0004,-001,0010,0008,0009
