delta0,delta1,delta2,delta3,delta4
0011,0012,0025,0039,0030
0011,0012,0025,0039,0030
0011,0009,0027,0057,0035
0011,0009,0027,0057,0035
0011,0009,0027,0057,0035
0011,0012,0034,0098,0040
0011,0012,0034,0107,0040
0008,0007,0034,0131,0040
0008,0007,0044,0161,0045
0008,0007,0044,0161,0045
0008,0007,0044,0152,0045
0010,0007,0039,0149,0031
0010,0006,0039,0100,0031
0010,0006,0039,0059,0031
0019,0018,0034,0053,0023
0019,0018,0034,0037,0023
0019,0018,0034,0037,0023
0019,0018,0029,0027,0021
0009,0005,0029,0027,0021
0009,0005,0029,0027,0021
0006,0000,0025,0014,0017
0006,0000,0025,0014,0017
0006,0000,0024,0014,0017
0004,0006,0014,0013,0013
0004,0006,0014,0013,0013
0004,0006,0014,0013,0013
0007,-002,0020,0006,0010
0007,-002,0020,0006,0010
0007,-002,0020,0006,0010
0007,0000,0013,0009,0013
