delta0,delta1,delta2,delta3,delta4
0011,0008,0027,0031,0029
0011,0008,0027,0031,0029
0011,0013,0032,0058,0033
0011,0013,0032,0060,0033
0011,0013,0032,0062,0033
0011,0014,0038,0114,0043
0011,0014,0038,0116,0043
0011,0014,0038,0129,0043
0011,0014,0038,0126,0045
0011,0014,0038,0126,0045
0011,0014,0038,0105,0045
0015,0006,0037,0100,0033
0015,0006,0037,0060,0033
0003,-007,0037,0050,0033
0003,-007,0031,0032,0023
0003,-007,0031,0032,0023
0003,-007,0031,0032,0023
0006,0004,0025,0020,0014
0006,0004,0025,0020,0014
0006,0004,0025,0020,0014
0008,0000,0025,0009,0015
0008,0000,0025,0009,0015
0008,0000,0024,0009,0015
0008,0002,0017,0008,0013
0008,0002,0017,0008,0013
0008,0002,0017,0008,0013
0005,0001,0010,0006,0009
0005,0001,0010,0006,0009
0005,0001,0010,0006,0009
0005,0003,0011,0005,0013
