delta0,delta1,delta2,delta3,delta4
0010,0006,0026,0034,0029
0010,0006,0026,0034,0029
0008,0010,0028,0049,0033
0008,0010,0028,0049,0033
0008,0010,0028,0049,0033
0009,0014,0028,0065,0034
0009,0014,0028,0065,0034
0009,0014,0028,0065,0034
0013,0007,0035,0083,0042
0013,0007,0035,0083,0042
0013,0007,0035,0083,0042
0010,0012,0032,0078,0036
0010,0012,0032,0078,0036
0010,0012,0032,0075,0036
0006,0010,0025,0048,0031
0006,0010,0025,0046,0031
0006,0010,0025,0043,0031
0007,0006,0022,0027,0023
0007,0006,0022,0027,0023
0007,0006,0022,0025,0023
0004,0006,0014,0013,0016
0004,0006,0014,0013,0016
0004,0006,0014,0013,0016
0005,0002,0005,0008,0013
0005,0002,0005,0008,0013
0005,0002,0005,0008,0013
0004,0005,0010,0006,0008
0004,0005,0010,0006,0008
0004,0005,0010,0006,0008
0000,0003,0007,0002,0009
