delta0,delta1,delta2,delta3,delta4
0011,0013,0025,0032,0023
0011,0013,0025,0032,0023
0010,0015,0028,0035,0029
0010,0015,0028,0035,0029
0010,0015,0028,0035,0029
0012,0013,0029,0040,0030
0012,0013,0029,0040,0030
0012,0013,0029,0040,0030
0015,0016,0035,0061,0036
0015,0016,0035,0061,0036
0015,0016,0035,0061,0036
0017,0012,0040,0082,0044
0017,0012,0040,0082,0044
0017,0012,0040,0082,0044
0013,0016,0039,0087,0041
0013,0016,0039,0087,0041
0013,0016,0039,0068,0041
0016,0012,0033,0058,0032
0016,0012,0033,0041,0032
0016,0012,0033,0040,0032
0010,0013,0020,0026,0024
0010,0013,0020,0026,0024
0010,0013,0020,0026,0024
0007,0009,0016,0019,0016
0007,0009,0016,0019,0016
0007,0009,0016,0019,0016
0005,0009,0012,0017,0013
0005,0009,0012,0017,0013
0005,0009,0012,0017,0013
0011,0004,0015,0008,0016
