delta0,delta1,delta2,delta3,delta4
0013,0014,0026,0031,0025
0013,0014,0026,0031,0025
0013,0014,0029,0036,0032
0013,0014,0029,0036,0032
0013,0014,0029,0036,0032
0013,0017,0034,0051,0033
0013,0017,0034,0051,0033
0013,0017,0034,0051,0033
0015,0013,0036,0059,0038
0015,0013,0036,0059,0038
0015,0013,0036,0059,0038
0018,0012,0042,0071,0044
0018,0012,0042,0071,0044
0018,0012,0042,0071,0044
0017,0014,0045,0104,0043
0017,0014,0045,0104,0043
0017,0014,0045,0104,0043
0017,0014,0048,0112,0046
0017,0014,0048,0112,0046
0017,0014,0048,0112,0046
0017,0012,0046,0107,0038
0017,0012,0046,0107,0038
0017,0012,0046,0082,0038
0015,0015,0038,0081,0030
0015,0015,0038,0048,0030
0008,0000,0038,0044,0030
0008,0000,0036,0026,0024
0008,0000,0036,0026,0024
0008,0000,0036,0026,0024
0011,0012,0025,0024,0017
