delta0,delta1,delta2,delta3,delta4
0009,0009,0022,0032,0027
0009,0009,0022,0032,0027
0009,0009,0028,0046,0031
0009,0009,0028,0046,0031
0009,0009,0028,0046,0031
0009,0011,0032,0060,0034
0009,0011,0032,0060,0034
0009,0011,0032,0060,0034
0011,0014,0034,0075,0035
0011,0014,0034,0075,0035
0011,0014,0034,0075,0035
0010,0014,0034,0063,0035
0010,0014,0034,0063,0035
0010,0014,0034,0049,0035
0012,0008,0029,0034,0028
0012,0008,0029,0032,0028
0012,0008,0027,0031,0028
0010,0006,0022,0019,0022
0010,0006,0022,0019,0022
0010,0006,0022,0019,0022
0005,0003,0014,0011,0014
0005,0003,0014,0011,0014
0005,0003,0014,0011,0014
0008,0001,0014,0006,0016
0008,0001,0014,0006,0016
0008,0001,0014,0006,0016
0007,0001,0013,0007,0012
0007,0001,0013,0007,0012
0007,0001,0013,0007,0012
0003,-001,0007,0007,0012
