delta0,delta1,delta2,delta3,delta4
0007,0005,0022,0032,0017
0007,0005,0022,0032,0017
0004,0004,0019,0038,0028
0004,0004,0019,0038,0028
0004,0004,0019,0038,0028
0005,0006,0027,0054,0026
0005,0006,0027,0054,0026
0005,0006,0027,0054,0026
0012,0012,0027,0084,0032
0012,0012,0027,0084,0032
0012,0012,0027,0084,0032
0009,0010,0025,0059,0029
0009,0010,0025,0054,0029
0009,0010,0025,0046,0029
0005,0005,0016,0022,0016
0005,0005,0016,0020,0016
0005,0005,0016,0020,0016
0007,0007,0005,0009,0008
0007,0007,0005,0009,0008
0007,0007,0005,0009,0008
0000,0000,0002,0005,0007
0000,0000,0002,0005,0007
0000,0000,0002,0005,0007
0004,0005,0003,0003,0002
0004,0005,0003,0003,0002
0004,0005,0003,0003,0002
0003,0000,0002,0004,0002
0003,0000,0002,0004,0002
0003,0000,0002,0004,0002
-002,-001,0004,0001,0003
