delta0,delta1,delta2,delta3,delta4
0012,0006,0032,0043,0027
0012,0006,0032,0043,0027
0010,0010,0032,0056,0029
0010,0010,0032,0056,0029
0010,0010,0032,0056,0029
0009,0009,0034,0072,0037
0009,0009,0034,0072,0037
0009,0009,0034,0072,0037
0012,0007,0039,0095,0037
0012,0007,0039,0095,0037
0012,0007,0039,0095,0037
0013,0009,0038,0083,0037
0013,0009,0038,0083,0037
0013,0009,0036,0063,0037
0006,0009,0027,0034,0022
0006,0009,0027,0032,0022
0006,0009,0023,0032,0022
0008,0004,0018,0016,0014
0008,0004,0018,0016,0014
0008,0004,0018,0016,0014
0004,0002,0010,0006,0012
0004,0002,0010,0006,0012
0004,0002,0010,0006,0012
0002,0002,0004,0003,0012
0002,0002,0004,0003,0012
0002,0002,0004,0003,0012
0003,0000,0004,0004,0005
0003,0000,0004,0004,0005
0003,0000,0004,0004,0005
0001,0000,0002,0002,0007
