delta0,delta1,delta2,delta3,delta4
0008,0008,0024,0035,0020
0008,0008,0024,0035,0020
0011,0008,0028,0045,0029
0011,0008,0028,0045,0029
0011,0008,0028,0045,0029
0012,0006,0035,0070,0026
0012,0006,0035,0070,0026
0012,0006,0035,0070,0026
0014,0009,0040,0092,0033
0014,0009,0040,0092,0033
0014,0009,0040,0092,0033
0014,0014,0039,0101,0034
0014,0014,0039,0101,0034
0014,0014,0039,0101,0034
0014,0014,0040,0101,0037
0014,0014,0040,0101,0037
0014,0014,0040,0097,0037
0012,0005,0038,0072,0026
0012,0005,0038,0061,0026
0012,0005,0038,0061,0026
0012,0005,0037,0047,0024
0012,0005,0037,0047,0024
0012,0005,0037,0040,0024
0008,0002,0026,0024,0016
0016,0008,0042,0040,0032
0015,0006,0030,0024,0022
0015,0006,0030,0021,0022
0015,0006,0030,0021,0022
0011,0003,0022,0013,0017
0011,0002,0022,0013,0017
