delta0,delta1,delta2,delta3,delta4
0011,0015,0028,0032,0030
0011,0015,0028,0032,0030
0011,0014,0031,0042,0032
0011,0014,0031,0042,0032
0011,0014,0031,0042,0032
0012,0015,0033,0058,0037
0012,0015,0033,0058,0037
0012,0015,0033,0058,0037
0012,0015,0035,0076,0042
0012,0015,0035,0076,0042
0012,0015,0035,0076,0042
0013,0013,0035,0084,0042
0013,0013,0035,0084,0042
0013,0013,0035,0084,0042
0019,0014,0035,0084,0046
0019,0014,0035,0084,0046
0019,0014,0035,0083,0046
0018,0012,0034,0070,0043
0018,0012,0034,0070,0043
0018,0012,0034,0065,0043
0015,0013,0029,0046,0034
0015,0013,0029,0046,0034
0015,0013,0029,0044,0034
0008,0009,0020,0028,0028
0008,0009,0020,0028,0028
0008,0009,0020,0028,0028
0010,0008,0017,0019,0025
0010,0008,0017,0019,0025
0010,0008,0017,0019,0025
0006,0004,0015,0014,0016
