delta0,delta1,delta2,delta3,delta4
0010,0013,0027,0035,0029
0010,0013,0027,0035,0029
0013,0011,0030,0040,0029
0013,0011,0030,0040,0029
0013,0011,0030,0040,0029
0014,0012,0034,0056,0034
0014,0012,0034,0056,0034
0014,0012,0034,0056,0034
0013,0014,0033,0073,0037
0013,0014,0033,0073,0037
0013,0014,0033,0072,0037
0014,0015,0030,0053,0033
0014,0015,0030,0052,0033
0014,0015,0030,0042,0033
0009,0007,0025,0028,0030
0009,0007,0025,0023,0030
0009,0007,0025,0023,0030
0009,0008,0013,0014,0015
0008,0007,0012,0013,0014
0008,0007,0012,0013,0014
0010,0000,0015,0010,0015
0010,0000,0015,0010,0015
0010,0000,0015,0010,0015
0006,0004,0008,0011,0011
0006,0004,0008,0011,0011
0006,0004,0008,0011,0011
0005,0002,0005,0009,0010
0005,0002,0005,0009,0010
0005,0002,0005,0009,0010
0008,0000,0014,0008,0015
