delta0,delta1,delta2,delta3,delta4
0008,0009,0016,0038,0014
0008,0009,0016,0038,0014
0008,0008,0021,0053,0022
0008,0008,0021,0053,0022
0008,0008,0021,0053,0022
0007,0012,0023,0055,0021
0007,0012,0023,0055,0021
0007,0012,0023,0055,0021
0003,0000,0019,0038,0013
0003,0000,0019,0038,0013
0003,0000,0019,0035,0013
0001,0003,0007,0014,0008
0001,0003,0007,0014,0008
0001,0003,0007,0014,0008
-001,0001,0001,0006,0004
-001,0001,0001,0006,0004
-001,0001,0001,0006,0004
-005,-003,0003,0005,-005
-005,-003,0003,0005,-005
-005,-003,0003,0005,-005
-004,-002,0000,0000,-005
-004,-002,0000,0000,-005
-004,-002,0000,0000,-005
0001,0001,-006,-002,-005
0001,0001,-006,-002,-005
0001,0001,-006,-002,-005
-005,-003,-006,-004,-004
-005,-003,-006,-004,-004
-005,-003,-006,-004,-004
-002,0001,-006,-005,-006
