delta0,delta1,delta2,delta3,delta4
0011,0012,0029,0031,0027
0011,0012,0029,0031,0027
0010,0012,0026,0031,0030
0010,0012,0026,0031,0030
0010,0012,0026,0031,0030
0006,0014,0032,0040,0032
0006,0014,0032,0040,0032
0006,0014,0032,0040,0032
0012,0010,0033,0052,0035
0012,0010,0033,0052,0035
0012,0010,0033,0052,0035
0014,0015,0036,0082,0044
0014,0015,0036,0082,0044
0014,0015,0036,0088,0044
0015,0013,0041,0139,0051
0015,0013,0041,0139,0051
0015,0013,0041,0152,0051
0015,0013,0044,0145,0047
0015,0013,0044,0145,0047
0015,0013,0044,0108,0047
0014,0010,0034,0100,0035
0014,0010,0034,0076,0035
0014,0010,0034,0053,0035
0016,0021,0033,0043,0026
0016,0021,0033,0043,0026
0016,0021,0033,0043,0026
0016,0021,0031,0029,0022
0005,0004,0031,0029,0022
0005,0004,0031,0029,0022
0004,0005,0028,0014,0018
