delta0,delta1,delta2,delta3,delta4
0005,0005,0026,0042,0015
0005,0005,0026,0042,0015
0004,0002,0026,0051,0021
0004,0002,0026,0051,0021
0004,0002,0026,0051,0021
0012,0009,0022,0053,0025
0012,0009,0022,0053,0025
0012,0009,0022,0053,0025
0009,0010,0019,0042,0020
0009,0010,0019,0042,0020
0009,0010,0019,0042,0020
0004,0003,0014,0016,0012
0004,0003,0014,0016,0012
0004,0003,0014,0016,0012
0000,0002,0006,0009,0004
0000,0002,0006,0009,0004
0000,0002,0006,0009,0004
0001,0001,-002,0004,0000
0001,0001,-002,0004,0000
0001,0001,-002,0004,0000
-003,-001,-003,0001,-002
-003,-001,-003,0001,-002
-003,-001,-003,0001,-002
-001,-001,0000,-001,-006
-001,-001,0000,-001,-006
-001,-001,0000,-001,-006
-004,-001,-005,-004,-002
-004,-001,-005,-004,-002
-004,-001,-005,-004,-002
-002,0000,-002,0000,-005
