delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0000,-001,-001,0001,0001,-001,-001
0000,0000,0000,-001,-001,0001,0001,-001,-001
0001,0000,0002,-002,-001,-002,0001,-001,-001
-001,0000,0000,-002,-001,-002,0001,-002,-001
0001,-001,0001,-001,-001,-004,0000,-002,0000
0001,-001,0001,0000,-001,-003,0000,-002,0000
0001,-001,0001,0000,-001,-003,0002,-002,0000
0000,-001,0001,-002,0000,0000,0002,-002,0000
-001,-001,0001,-002,0000,0000,0001,-001,0000
-001,-001,0002,-002,-001,0000,0000,-001,0000
-001,-001,0001,-001,-001,0001,0000,-001,0001
0000,0000,0004,0000,0000,0002,-001,-001,0003
0000,0000,0004,0000,0002,0004,0001,-001,0005
0000,0001,0013,-001,0002,0015,0000,0000,0007
0002,0003,0021,0000,0003,0023,0002,0000,0012
0002,0004,0025,0000,0004,0027,0000,0002,0015
0002,0007,0030,0000,0005,0029,0000,0002,0015
0002,0007,0032,0000,0005,0034,0000,0002,0015
0002,0007,0032,0000,0005,0034,0000,0002,0015
0002,0007,0032,0000,0005,0031,0000,0002,0015
0002,0007,0030,0000,0005,0031,0000,0002,0015
0002,0007,0028,0000,0005,0031,0000,0002,0015
0001,0027,0020,0001,0025,0027,0001,0012,0015
0001,0035,0010,0001,0038,0013,0001,0015,0010
0001,0038,0010,0001,0042,0013,0001,0015,0010
0001,0039,0006,0001,0042,0008,0001,0015,0010
0001,0040,0006,0001,0042,0006,0001,0015,0010
0001,0040,0006,0001,0041,0006,0001,0015,0010
0001,0043,0004,0001,0041,0005,0001,0015,0010
0001,0043,0004,0001,0041,0003,0001,0015,0010
0007,0041,0003,0014,0044,0003,0007,0023,0003
0012,0031,0004,0015,0044,0001,0007,0023,0002
0021,0015,0002,0021,0032,0000,0013,0020,0002
0028,0010,0001,0025,0019,0000,0020,0014,0002
0028,0009,0001,0025,0019,0000,0020,0014,0002
0026,0009,0001,0028,0014,0000,0020,0014,0002
0026,0006,0001,0028,0013,0000,0020,0014,0002
0024,0006,0001,0028,0009,0000,0020,0014,0002
0021,0005,0001,0030,0009,0000,0020,0014,0002
0021,0005,0001,0030,0011,0000,0020,0014,0002
0021,0005,0001,0030,0011,0000,0020,0014,0002
0021,0005,0001,0029,0011,0000,0020,0014,0002
0013,0005,0001,0024,0007,0003,0020,0006,0003
0009,0004,0001,0017,0007,0004,0020,0006,0003
0009,0002,0002,0010,0008,0006,0015,0005,-002
0009,0002,0002,0010,0008,0006,0015,0005,-002
0009,0002,0002,0008,0008,0006,0015,0005,-002
0009,0002,0002,0008,0008,0006,0015,0005,-002
0009,0002,0002,0008,0008,0006,0015,0005,-002
0009,0002,0002,0007,0008,0006,0015,0005,-002
0004,0002,0001,0003,0003,0002,0007,0001,0002
0004,0002,0000,0003,0002,0002,0006,0001,0003
0002,0002,0000,0003,0000,-001,0000,0000,0003
0002,0001,0001,0003,0000,-001,0000,0000,0003
0001,0000,0001,0001,0000,0000,0002,0000,0002
