delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0000,-003,0000,-001,-001,0002,-001
0001,-001,0000,-002,0000,0000,-001,0001,-001
0001,0000,0000,-002,0000,0000,-001,0001,-001
0001,-001,0002,-001,-002,0001,-002,0001,0000
0001,-001,0002,-001,-002,0000,-002,0001,0000
0000,-001,0001,-001,-001,0001,-001,0001,0001
0000,-001,0001,-001,0000,0003,-001,0001,0003
0000,-001,0002,-002,0000,0004,-001,0001,0006
0000,-002,0002,-002,0000,0006,0000,0001,0006
0001,-001,0002,0001,0000,0007,-001,0001,0009
0001,0000,0005,0001,0001,0012,-001,0002,0009
0001,0000,0007,0000,0004,0012,-001,0003,0009
0002,0004,0007,0000,0004,0010,0001,0007,0008
0003,0006,0007,0000,0013,0010,0001,0012,0008
0003,0014,0006,0002,0021,0010,0002,0018,0002
0003,0014,0002,0006,0026,0007,0006,0021,0000
0012,0014,0002,0010,0026,0001,0009,0021,0000
0012,0014,0002,0010,0024,0001,0009,0021,0000
0012,0014,0002,0010,0022,0001,0009,0021,0000
0020,0011,0002,0028,0016,0003,0017,0013,0000
0028,0008,0001,0032,0011,0006,0028,0006,0001
0028,0008,0001,0034,0011,0006,0028,0006,0001
0027,0008,0001,0039,0011,0006,0031,0006,0001
0026,0008,0001,0039,0011,0006,0036,0006,0001
0026,0008,0001,0039,0011,0006,0036,0006,0001
0024,0008,0001,0039,0011,0006,0036,0006,0001
0022,0008,0001,0039,0011,0006,0035,0006,0001
0020,0004,0002,0034,0008,0011,0030,0006,0003
0016,0004,0002,0020,0007,0011,0018,0005,0003
0014,0003,0003,0010,0007,0009,0011,0003,0002
0014,0003,0003,0010,0007,0009,0010,0003,0002
0014,0003,0003,0007,0007,0009,0009,0003,0002
0014,0003,0003,0006,0007,0009,0009,0003,0002
0014,0003,0003,0006,0007,0009,0007,0003,0002
0014,0003,0003,0005,0007,0009,0006,0003,0002
0014,0003,0003,0004,0007,0009,0006,0003,0002
0004,0001,0002,0004,0003,0006,0005,0004,0002
0004,0001,0002,0003,0003,0004,0002,0004,0002
0004,-001,0000,0002,0003,0003,0001,0002,0000
0004,-001,0001,0001,0000,0003,0002,0001,-001
0003,0000,0001,0000,0000,0002,0001,0001,-001
0001,0000,0001,0000,0000,0002,0001,0001,-001
0001,0000,0001,0000,0001,0002,0000,0000,-001
0003,-001,0000,0000,-001,0001,0000,0000,-001
0003,-001,0000,0000,0001,0001,0000,0000,-001
0002,-001,0001,0001,0000,0000,0001,0000,-001
0002,-001,0001,0001,0000,0000,0001,0001,0000
0002,-001,0001,-001,0000,0001,-001,0001,0000
0002,-001,0001,-001,-001,0001,-001,0000,-001
0003,0000,-002,-001,0001,0000,-001,0000,-002
0002,0000,-002,-001,-001,-001,-001,0001,-002
0001,-001,-002,-001,-001,-001,-001,0001,-002
0000,-001,0001,-001,-001,-001,-001,0001,0000
0001,-002,0001,-001,-001,0002,0001,0001,0000
0000,-002,0002,-001,0000,0002,0000,0000,-001
