delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0001,0000,-001,0000,-001,0000,0002
0001,-001,0001,0000,-001,0000,-001,0000,0002
0001,0001,0001,0001,-001,0001,0001,0000,0002
0000,0001,0002,0001,0000,0001,0001,0000,0003
0000,0000,0002,0001,0001,0002,-001,0000,0003
0000,0000,0002,0001,0001,0000,-001,0001,0003
0001,0001,0002,0001,0001,0002,-001,0003,0003
0001,0001,0002,0000,0000,0002,0002,0001,0005
0001,0000,0003,0001,0000,0004,0002,0002,0006
0000,0000,0001,0000,0000,0004,0002,0000,0005
0000,0000,0004,0000,-001,0003,0002,0001,0006
0000,0001,0004,0000,0000,0003,0001,0001,0010
0001,0002,0005,0000,0000,0006,0001,0001,0011
0001,0001,0005,0000,0000,0009,0001,0003,0014
0001,0002,0005,0000,0002,0014,0000,0003,0020
0001,0002,0008,0000,0004,0015,0001,0005,0021
0001,0004,0011,0000,0004,0018,0000,0006,0021
0001,0007,0012,0000,0011,0018,0000,0012,0018
0001,0009,0012,0001,0020,0015,0000,0016,0015
0001,0016,0008,0002,0031,0009,0003,0024,0009
0004,0026,0006,0002,0037,0007,0003,0026,0003
0004,0026,0006,0002,0037,0007,0003,0026,0003
0004,0027,0006,0002,0036,0007,0003,0029,0003
0004,0027,0006,0002,0035,0007,0003,0030,0003
0004,0027,0006,0002,0036,0007,0003,0030,0003
0004,0025,0006,0002,0039,0007,0003,0030,0003
0004,0025,0006,0002,0039,0007,0003,0029,0003
0008,0025,0001,0013,0035,0001,0012,0028,0001
0008,0022,0001,0013,0035,0001,0012,0028,0001
0013,0022,0001,0020,0033,0001,0014,0019,0001
0027,0014,0005,0038,0022,0004,0025,0012,0004
0027,0014,0005,0038,0022,0004,0025,0010,0004
0034,0014,0005,0044,0022,0004,0029,0009,0004
0038,0014,0005,0044,0022,0004,0029,0009,0004
0040,0014,0005,0043,0022,0004,0032,0007,0004
0041,0014,0005,0043,0022,0004,0038,0006,0004
0041,0014,0005,0044,0022,0004,0041,0006,0004
0041,0014,0005,0044,0022,0004,0042,0006,0004
0041,0014,0005,0044,0022,0004,0045,0006,0004
0035,0006,0005,0045,0011,0004,0046,0006,0005
0026,0005,0005,0047,0010,0010,0046,0003,0005
0026,0005,0005,0047,0010,0010,0046,0003,0005
0026,0005,0005,0047,0010,0010,0046,0003,0005
0026,0005,0005,0047,0009,0010,0046,0003,0005
0026,0005,0005,0047,0009,0010,0046,0003,0005
0026,0005,0005,0047,0010,0010,0046,0003,0005
0019,0005,0005,0024,0010,0010,0021,0003,0006
0017,0007,0004,0017,0009,0009,0016,0005,0006
0014,0007,0004,0017,0009,0009,0016,0005,0006
0015,0007,0004,0014,0009,0009,0013,0005,0006
0011,0007,0004,0012,0009,0009,0013,0005,0006
0010,0007,0004,0012,0009,0009,0012,0005,0006
0010,0007,0004,0012,0009,0009,0012,0005,0006
0010,0007,0004,0012,0009,0009,0012,0005,0006
0010,0004,0003,0008,0006,0009,0008,0004,0005
