delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0000,0000,0001,-001,0001,0000,0001
0002,0000,0000,0000,0001,-001,0002,0000,0001
0002,-002,0000,0000,0001,-001,0001,0000,0001
0002,-002,0002,0000,0001,0000,0001,-001,0003
0001,0000,0002,0001,0000,0000,0001,-001,0003
0001,0000,0002,0000,0000,0003,0001,0001,0003
0001,0003,0005,0001,0001,0006,0001,0001,0006
0000,0004,0007,0001,0003,0010,0001,0001,0006
0000,0004,0008,0001,0003,0010,0001,0002,0008
0001,0004,0010,0002,0004,0014,0002,0002,0009
0001,0006,0012,0001,0007,0014,0002,0003,0011
0001,0011,0012,0003,0011,0013,0002,0006,0011
0001,0013,0009,0002,0014,0013,0004,0008,0008
0003,0018,0005,0002,0017,0006,0003,0013,0003
0004,0021,0002,0002,0022,0006,0004,0013,0003
0005,0022,0002,0006,0025,0003,0004,0013,0003
0011,0022,0005,0010,0029,0003,0005,0017,0003
0011,0022,0005,0010,0029,0003,0005,0017,0003
0011,0022,0005,0010,0029,0003,0005,0017,0003
0011,0022,0005,0010,0026,0003,0005,0017,0003
0011,0022,0005,0010,0025,0003,0005,0017,0003
0011,0022,0005,0010,0025,0003,0005,0017,0003
0012,0012,0003,0014,0022,0002,0010,0013,0005
0012,0012,0003,0014,0021,0002,0010,0013,0005
0017,0009,0002,0014,0019,0002,0011,0008,0003
0017,0008,0001,0017,0012,-001,0013,0008,0001
0017,0005,0002,0019,0008,-001,0014,0006,0000
0016,0004,0001,0020,0008,0001,0015,0006,0000
0014,0005,0001,0020,0008,0001,0016,0005,0001
0012,0004,0001,0020,0007,0001,0017,0004,0003
0010,0004,0001,0019,0006,0003,0017,0004,0002
0008,0002,0003,0016,0006,0003,0017,0004,0003
0008,0002,0001,0011,0008,0003,0017,0004,0003
0008,0002,0002,0007,0008,0003,0013,0003,0003
0005,0002,0001,0007,0005,0003,0013,0003,0002
0005,0002,0001,0006,0003,0002,0007,0003,0002
0004,0002,0001,0005,0003,0002,0007,0002,0000
0002,0001,0001,0004,0003,0001,0006,0002,0000
0002,0001,0000,0004,0002,0002,0005,0002,0000
0001,0001,0000,0002,0002,0001,0003,0002,0000
0002,0000,0000,0002,0002,0002,0003,0001,0000
0001,0001,-001,0000,0002,0001,0002,0001,0000
0001,0001,0000,0000,0001,0001,0001,0000,0000
0001,0002,-001,0000,0002,-001,0001,0000,0000
0001,0002,0000,-002,0000,-002,0002,0000,0000
0002,0002,-001,-001,0000,-001,0002,-001,0001
0000,-001,0000,-001,0000,0002,0002,-001,0000
0000,0001,-001,0000,0000,0002,0002,-001,0000
0000,-001,0000,0001,0000,0000,0001,-001,-001
-001,-001,0000,0001,0000,0000,0000,-001,-001
-001,-001,0000,0001,0001,0000,0000,-001,0000
-001,0000,0000,0000,0000,0000,0002,-001,0001
0001,0000,0000,0000,0001,0000,0002,0000,0000
0001,0000,0000,0000,0001,0000,0001,-001,0001
0001,0000,0000,0000,0001,-004,0001,-001,0002
