delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,-001,0001,0000,-001,0001,-001,0000,-001
0000,0000,-001,0000,0000,0001,-001,0000,-001
0001,0000,0000,0000,0000,0001,-002,-001,0000
0000,0000,0000,0001,0001,0000,-002,-001,0000
0001,-001,0000,0000,0001,0000,-001,0000,0000
-001,-001,0001,0001,0000,0000,-001,0001,-001
0000,-001,0001,0000,0000,-003,-001,0001,-001
0000,-001,0001,0001,-001,-003,0000,0000,-001
0000,-001,0001,0001,0000,0000,0000,0000,0002
0001,-001,0003,0001,0000,0002,0000,0000,0002
0002,0000,0005,0000,0001,0002,0000,0001,0004
0002,0000,0009,0000,0001,0011,0000,0001,0007
0001,0001,0014,0000,0001,0013,0000,0001,0012
0001,0003,0017,0001,0001,0014,0001,0002,0012
0001,0004,0023,0001,0005,0016,0001,0003,0012
0004,0010,0023,0000,0010,0020,0001,0004,0012
0001,0018,0013,0000,0019,0020,0001,0012,0009
0002,0026,0010,0002,0023,0015,0001,0012,0009
0002,0031,0005,0002,0026,0008,0001,0015,0006
0002,0031,0005,0002,0026,0008,0001,0015,0006
0002,0031,0005,0002,0030,0008,0001,0015,0006
0002,0031,0005,0002,0030,0008,0001,0015,0006
0002,0030,0005,0002,0031,0008,0001,0015,0006
0002,0028,0005,0002,0031,0008,0001,0015,0006
0002,0028,0005,0002,0031,0008,0001,0015,0006
0015,0026,0003,0009,0031,0003,0006,0016,0004
0015,0016,0001,0015,0026,0001,0008,0016,0003
0020,0009,0000,0018,0016,0000,0010,0012,0001
0020,0007,0000,0018,0016,0000,0010,0012,0001
0020,0007,0000,0018,0012,0000,0010,0012,0001
0020,0006,0000,0018,0012,0000,0010,0012,0001
0020,0006,0000,0018,0010,0000,0010,0012,0001
0020,0004,0000,0018,0010,0000,0010,0012,0001
0020,0004,0000,0018,0009,0000,0010,0012,0001
0018,0004,0001,0019,0008,0002,0010,0009,0003
0015,0003,0003,0019,0006,0002,0012,0005,0003
0010,0003,0003,0018,0004,0003,0013,0004,0001
0009,0002,0001,0014,0004,0005,0013,0005,0001
0008,0001,0001,0010,0004,0005,0012,0002,0002
0008,0001,0002,0010,0003,0004,0010,0002,0003
0006,0002,0003,0009,0004,0004,0008,0002,0003
0005,0002,0003,0006,0003,0003,0005,0002,0002
0004,0002,0002,0006,0002,0003,0005,0002,0002
0004,0001,0002,0005,0001,0003,0005,0002,0002
0004,0002,0002,0005,0001,0003,0005,0001,0002
0004,0002,0001,0004,0002,0004,0005,0001,0001
0004,0002,0001,0005,0003,0003,0005,0002,0001
0004,0000,0001,0005,0002,0003,0005,0002,0000
0004,0000,0001,0006,0002,0000,0003,0002,0001
0004,0000,0001,0005,0002,0000,0003,0001,0001
0003,0000,0001,0004,0001,0001,0004,0001,0001
0005,0000,0001,0004,0001,0001,0007,0001,0001
0003,0001,0000,0001,0001,0003,0004,0001,0001
0003,0001,0001,0004,0001,0001,0004,0001,0000
0003,-001,0002,0002,0002,0001,0004,0001,0000
