delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-002,0001,-001,0001,0000,0000,0001,0000,-001
-001,0000,0000,0001,0000,0000,0001,0000,-002
-002,-001,0001,0001,0000,0001,0001,0000,-001
-002,-001,0001,0001,0001,0001,0001,0000,0000
-002,-001,0000,-001,0001,0003,0001,0000,0001
0001,0001,0000,-001,0002,0003,0001,0000,0003
0001,0002,0000,0000,0002,0004,0002,0000,0004
-001,0002,0001,0001,0000,0004,0001,0002,0004
-001,0002,0001,0001,0000,0004,0002,0002,0008
-001,0001,0002,-001,0001,0008,0000,0002,0012
-001,0002,0003,-001,0002,0009,0001,0002,0017
-001,0002,0007,0000,0003,0016,0000,0004,0018
0000,0004,0009,0001,0006,0017,0000,0007,0018
0000,0007,0011,0001,0011,0017,0000,0010,0016
0000,0010,0011,0002,0022,0017,0003,0018,0011
0001,0019,0009,0003,0037,0011,0004,0024,0004
0002,0029,0007,0004,0040,0006,0005,0029,0003
0002,0029,0007,0004,0042,0006,0005,0029,0003
0002,0030,0007,0004,0042,0006,0005,0029,0003
0002,0031,0007,0004,0042,0006,0005,0028,0003
0002,0032,0007,0004,0044,0006,0005,0029,0003
0002,0032,0007,0004,0044,0006,0005,0028,0003
0002,0028,0007,0004,0044,0006,0005,0023,0003
0012,0026,0001,0024,0038,0003,0015,0017,0002
0022,0017,0001,0037,0022,0002,0023,0009,0002
0022,0017,0001,0037,0022,0002,0023,0009,0002
0022,0010,0001,0040,0022,0002,0023,0008,0002
0022,0010,0001,0040,0022,0002,0023,0006,0002
0022,0008,0001,0039,0022,0002,0023,0005,0002
0022,0008,0001,0039,0022,0002,0023,0004,0002
0022,0007,0001,0040,0022,0002,0023,0004,0002
0030,0006,0002,0041,0010,0007,0029,0004,0002
0030,0006,0003,0041,0009,0007,0029,0005,0006
0025,0006,0003,0041,0009,0007,0027,0005,0006
0024,0006,0003,0041,0009,0007,0026,0005,0006
0024,0006,0003,0041,0009,0007,0023,0005,0006
0024,0006,0003,0041,0009,0007,0023,0005,0006
0024,0006,0003,0041,0009,0007,0023,0005,0006
0018,0005,0003,0023,0007,0007,0016,0004,0005
0014,0003,0002,0015,0007,0008,0014,0004,0003
0009,0003,0002,0013,0002,0008,0008,0002,0001
0009,0003,0002,0010,0002,0008,0008,0002,0001
0009,0003,0002,0009,0002,0008,0008,0002,0001
0009,0003,0002,0007,0002,0008,0008,0002,0001
0009,0003,0002,0007,0002,0008,0008,0002,0001
0009,0003,0002,0007,0002,0008,0008,0002,0001
0005,0003,0002,0007,0004,0006,0007,0002,0001
0005,0003,0000,0005,0004,0005,0005,0002,0001
0003,0002,0000,0005,0003,0005,0005,0002,0001
0002,0002,0001,0004,0002,0003,0003,0002,0001
0003,0002,0001,0004,0003,0002,0003,0002,0000
0003,0000,0000,0003,0001,0002,0003,0001,0000
0003,0000,-001,0003,0001,0002,0002,0000,-001
0002,0000,0000,0002,0001,0002,0001,0000,-001
0001,0000,0000,0002,0001,0000,0000,0000,-001
