delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0000,0003,0004,-004,0005,0004,0002
-002,0001,0001,0002,0002,0002,0004,0002,0002
0000,0001,0000,0002,0002,0002,0004,0001,0002
0000,0001,0001,0002,0002,0002,0004,0002,0001
0001,0000,0001,0002,0002,0003,0005,0002,0001
0001,0001,0001,0002,0002,0003,0005,0002,0001
0001,0001,-001,0002,0001,0002,0005,0002,0001
0000,0001,-001,0001,0001,0002,0004,0001,0001
0000,0001,-001,0000,0002,0001,0004,0000,0002
0000,0001,0002,0000,0003,0001,0003,0000,0002
0000,0000,0000,0003,0003,0003,0004,0002,0004
0003,0002,0002,0003,0004,0004,0003,0002,0004
0002,0005,0002,0004,0005,0006,0005,0003,0004
0003,0016,0005,0007,0018,0016,0003,0009,0013
0002,0032,0005,0007,0035,0023,0003,0015,0016
0000,0076,0005,0003,0058,0032,0002,0015,0024
0000,0125,0005,0003,0064,0032,0002,0015,0024
0000,0125,0005,0003,0064,0040,0002,0015,0024
0000,0110,0005,0003,0063,0041,0002,0015,0024
0000,0100,0005,0003,0062,0041,0002,0015,0024
0000,0084,0005,0003,0051,0040,0002,0015,0024
0000,0084,0005,0003,0051,0037,0002,0015,0024
0002,0051,0009,0006,0038,0034,0004,0013,0024
0002,0021,0009,0006,0018,0025,0004,0011,0018
0001,0008,0004,0003,0010,0013,0001,0005,0012
0001,0008,0004,0003,0009,0013,0001,0005,0012
0001,0007,0004,0003,0007,0010,0001,0005,0012
0001,0007,0004,0003,0007,0008,0001,0005,0012
0001,0004,0004,0003,0006,0008,0001,0005,0012
0001,0003,0004,0003,0005,0007,0001,0005,0012
0001,0003,0004,0003,0005,0008,0001,0005,0012
0001,0003,0004,0004,0005,0006,0004,0005,0007
0000,0002,0001,0004,0004,0003,0004,0004,0004
0000,0001,0001,0004,0004,0003,0004,0003,0003
0000,0001,0001,0001,0003,0002,0004,0002,0002
0000,-001,0000,0001,0003,0002,0004,0002,0003
0000,-001,0000,0001,0002,0002,0003,0002,0003
-001,0000,-001,0002,0001,0002,0003,0003,0003
-001,0000,-002,0002,0001,0002,0003,0003,-001
-001,0000,-002,0003,0002,0002,0004,0002,-001
0002,0001,-002,0002,0002,0001,0003,0002,0002
0002,0001,-003,0002,0002,0001,0003,0002,0002
0002,0001,-003,0002,0002,0001,0003,0001,0002
0002,0001,0000,0004,0003,0001,0004,0001,0001
0002,0001,0000,0004,0003,0001,0005,0001,0001
0001,0002,0000,0004,0004,0003,0006,0002,0001
0000,0000,-003,0002,0003,0001,0006,0001,0001
0000,-001,-002,0002,0001,0000,0002,0001,0001
0000,-001,-002,0002,0001,0000,0002,0001,0001
0001,0001,-001,0001,0001,0000,0002,0000,0001
0001,0001,0000,0001,0001,0000,0003,0000,0001
0001,0003,0000,0001,0001,0001,0003,0000,0001
-001,0000,0000,0001,0001,0001,0003,0000,0001
0000,0000,0000,0001,0001,0003,0002,0000,-001
0000,0000,0000,0001,0001,0004,0003,0002,0002
