delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0003,0002,-002,0000,0001,0001,0001,0002,0001
0003,0002,-002,0000,0000,0001,0000,0002,0001
0002,0001,-001,0000,0000,0002,0000,-001,0000
0002,0001,-001,0000,-001,0002,-001,-001,0000
0002,0001,-001,0001,-001,0000,-001,-001,0000
0001,0002,0001,0000,0001,-002,0000,-001,0001
0001,0002,0001,0000,0001,-002,0000,-001,0001
0001,0002,0001,0000,0001,-002,0000,-001,-001
0001,0000,0002,0000,0001,0000,0001,-001,-001
-002,0002,0002,-002,0001,0000,0001,-001,0000
-002,0002,0002,-002,0001,0000,0001,0001,0002
0002,0002,0005,-002,0002,0003,-001,0002,0003
0002,0003,0005,0000,0003,0004,-001,0002,0003
0002,0006,0005,0000,0008,0005,-001,0004,0005
0009,0021,0003,0007,0019,0006,0004,0010,0005
0013,0028,0003,0010,0030,0006,0005,0016,0007
0018,0032,0000,0013,0040,0005,0005,0018,0007
0018,0032,0000,0013,0046,0005,0005,0018,0007
0018,0032,0000,0013,0046,0005,0005,0018,0007
0018,0029,0000,0013,0046,0005,0005,0018,0007
0018,0027,0000,0013,0047,0005,0005,0018,0007
0018,0025,0000,0013,0047,0005,0005,0018,0007
0018,0015,0004,0014,0047,0005,0005,0018,0007
0016,0015,0006,0018,0029,0003,0010,0019,0006
0016,0011,0006,0018,0029,0003,0010,0019,0006
0016,0010,0006,0018,0029,0003,0010,0019,0006
0016,0009,0006,0018,0029,0003,0010,0019,0006
0016,0009,0006,0018,0029,0003,0010,0019,0006
0016,0006,0006,0018,0029,0003,0010,0019,0006
0008,0005,0003,0009,0008,0003,0007,0009,0004
0006,0004,0000,0006,0006,0003,0004,0005,0001
0006,0004,0000,0006,0005,0003,0004,0005,0001
0006,0004,0000,0006,0004,0003,0004,0005,0001
0006,0004,0000,0006,0003,0003,0004,0005,0001
0006,0004,0000,0006,0003,0003,0004,0005,0001
0006,0004,0000,0006,0002,0003,0004,0005,0001
0003,0001,0000,0001,0002,0002,0001,0001,0001
0003,0001,0002,0001,0001,0002,0001,0001,0001
0002,0001,-001,0000,0001,0002,-001,-001,0001
0002,0001,-001,0000,0001,0002,-001,-001,0001
0002,0001,-001,0000,0001,0003,-001,-001,0000
0001,0000,-001,0001,0000,-002,-001,0000,0000
0001,0000,0000,0001,-001,-002,0000,0000,-001
0001,0000,0000,0001,-001,-002,0001,0000,-001
0002,0000,0000,0001,0000,-002,0001,0002,0002
0002,0001,0000,0001,0000,-003,0000,0002,0002
0002,0002,0000,0001,0000,-003,0000,0002,0002
0001,0002,-001,0000,0001,-002,0000,0000,0001
0000,0002,-001,0000,0001,-002,0000,0000,0001
0000,0002,-001,0000,0001,-002,0000,-001,0001
0001,0000,0000,0001,0000,-003,0000,-001,0003
0001,0000,0000,0001,-002,0000,-004,-001,0003
0001,0000,0000,0002,-002,-001,-004,0002,0002
0001,0000,-001,0001,-001,0000,0001,0000,0001
0001,0000,-001,0001,0000,-001,0001,0000,0000
