delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,-002,0001,0000,-002,0001,0001,0000
-001,0000,-001,0001,0000,-002,0001,0001,0000
-001,0000,-001,0001,0001,0000,0002,0001,0000
-001,0000,-001,0001,0001,0000,0003,0001,0000
0001,0000,-001,0001,0001,0000,0003,0001,0000
-001,0001,-001,0001,0001,0000,0003,0001,0000
-001,0001,-001,0001,0001,0000,0000,0001,0000
-001,0001,-001,0001,0001,0001,0000,0001,0000
-001,-001,-001,0001,0001,0000,0001,0002,-001
-001,0001,-001,0001,0002,0001,0002,0002,0000
-001,0001,-001,0001,0002,0001,0003,0002,0000
0006,0005,0001,0008,0004,0002,0008,0003,0002
0010,0005,0001,0011,0006,0002,0011,0004,0003
0012,0005,0002,0019,0009,0002,0015,0004,0003
0022,0006,0000,0028,0010,0003,0022,0007,0003
0023,0006,0000,0031,0010,0003,0022,0007,0003
0023,0006,0000,0032,0010,0003,0022,0007,0003
0023,0006,0000,0035,0010,0003,0022,0007,0003
0023,0006,0000,0035,0010,0003,0022,0007,0003
0023,0006,0000,0035,0010,0003,0022,0007,0003
0023,0006,0000,0033,0010,0003,0022,0007,0003
0023,0007,0000,0031,0008,0003,0020,0006,0003
0020,0008,0002,0028,0008,0000,0016,0005,0003
0018,0007,0000,0022,0007,0002,0012,0004,0003
0009,0006,0000,0014,0006,0001,0012,0004,0001
0005,0003,-001,0010,0003,0001,0006,0000,0001
0005,0003,-001,0007,0003,0001,0006,0000,0001
0005,0003,-001,0005,0003,0001,0006,0000,0001
0005,0003,-001,0005,0003,0001,0006,0000,0001
0005,0003,-001,0005,0003,0001,0006,0000,0001
0005,0003,-001,0005,0003,0001,0006,0000,0001
0003,0003,-001,0005,0003,0001,0005,0000,0001
0001,0000,-001,0002,0002,0001,0003,-002,0005
0001,0000,0000,0002,0000,-005,0003,-002,0005
0000,0000,0000,0002,0002,0001,0003,-001,0001
-001,0000,0000,0002,0001,0001,0002,0000,0001
-002,0000,0000,0000,0001,0001,0002,0000,0000
-002,0000,0000,0000,0001,0001,0002,0000,0000
-001,0000,-002,0000,0002,0000,0002,0000,0000
-001,0000,-002,0000,0002,0000,-001,0000,0001
-001,0000,-002,0000,0001,0000,-001,0000,0001
-001,0000,-002,0000,0001,0000,0000,0001,0001
-001,0000,-002,0000,0001,0000,0001,0001,0001
-001,0000,-002,0000,0001,0000,0001,0001,0001
0001,0000,-003,0001,0001,0000,0002,0002,0001
0001,0000,-001,0001,0001,0000,0002,0002,0001
0001,0000,-001,0001,0001,0000,0002,0001,0001
0001,0000,-001,0000,0001,0001,0002,0001,0001
0001,-001,-002,0000,0001,0000,0000,0001,0001
0001,-001,-002,0000,0001,0003,0000,0000,0001
-001,0001,-002,0001,0001,0000,0001,0000,0001
-001,0001,-002,0001,0001,0001,0001,0000,0001
-001,0001,-002,0001,0001,0001,0001,0001,0002
0000,0000,-002,0001,0001,0001,0001,0001,-001
0000,0000,-003,0001,0001,0000,0001,0001,0002
