delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-002,0001,-001,0000,0001,0001,0001,0001,0001
-001,-001,-001,0002,0001,0001,0001,0001,-001
0000,-001,-001,0002,0001,0001,0000,0001,-001
0000,0000,-001,0002,0000,0003,0000,-002,0000
-001,0000,0000,0000,-001,0003,0000,-001,0000
-001,0000,0000,0000,-001,0000,0004,-001,0001
-001,0000,0000,0001,0001,0000,0001,0000,0001
-001,0000,0002,0001,0002,0000,0001,0001,0002
-001,0000,0001,0001,0002,0000,0001,0001,0002
0000,-001,0001,0004,0003,0000,0002,0001,0002
0001,0001,-001,0004,0003,0000,0003,0001,0001
0001,0001,-001,0004,0003,0000,0003,0001,0001
0008,0007,-001,0014,0008,0004,0008,0006,0001
0008,0010,-002,0019,0015,0006,0017,0008,0005
0011,0016,-002,0027,0025,0006,0026,0009,0002
0016,0022,0001,0040,0034,0006,0029,0018,0002
0016,0022,0001,0044,0034,0006,0029,0018,0002
0016,0022,0001,0044,0033,0006,0030,0018,0002
0016,0022,0001,0044,0032,0006,0029,0018,0002
0016,0022,0001,0043,0032,0006,0028,0018,0002
0016,0022,0001,0038,0028,0006,0027,0018,0002
0014,0019,0003,0036,0027,0005,0026,0013,0003
0010,0015,0003,0030,0023,0004,0019,0010,0005
0009,0008,-001,0021,0014,0004,0015,0007,0006
0009,0008,-001,0021,0014,0004,0015,0007,0006
0009,0008,-001,0021,0014,0004,0015,0007,0006
0009,0008,-001,0021,0013,0004,0011,0007,0006
0009,0008,-001,0021,0011,0004,0010,0007,0006
0009,0008,-001,0021,0011,0004,0010,0007,0006
0009,0008,-001,0021,0009,0004,0010,0007,0006
0009,0008,0000,0013,0009,0004,0010,0007,0001
0003,0003,0002,0009,0003,0000,0010,0002,0001
0003,0003,0002,0009,0003,0000,0010,0002,0001
0003,0003,0002,0008,0003,0000,0010,0002,0001
0003,0003,0002,0008,0003,0000,0010,0002,0001
0003,0003,0002,0007,0003,0000,0010,0002,0001
0003,0003,0002,0003,0003,0000,0010,0002,0001
0001,0001,-003,0003,0003,0000,0005,0002,0002
0001,0001,-003,0003,0003,0000,0005,0002,0002
0000,0000,-003,0002,0001,-002,0002,0001,0002
0000,-002,-002,0002,0001,0000,0001,0001,0002
0000,-002,-002,0002,0001,0001,0001,0001,0001
0000,0001,0000,0001,0001,0001,0002,0001,0000
0000,0001,0000,0001,0001,-001,0002,0001,-001
-001,0001,0000,0001,0002,-001,0002,0001,-001
-001,0000,-001,0002,0001,0001,0001,-001,-001
-001,0000,0000,0002,0001,0001,-001,-001,0000
-001,0000,0000,0001,0001,0001,-001,-001,0000
0000,-001,0000,0001,0002,0001,0002,0002,0000
0000,-001,0000,0001,0002,0002,0002,0002,0002
0000,-001,0000,0001,0002,0002,0000,0002,0002
0000,0000,-001,0001,0001,0002,0000,0000,0002
0000,0000,-001,0001,0001,0000,0000,-001,0000
0001,0000,-001,0001,0001,0000,0001,-001,0000
-001,0000,-002,0000,0001,0001,0001,0000,0001
