delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0000,0001,0002,0003,0000,0001,0001
0001,0001,0000,0001,0001,0003,0000,0002,0001
0002,0001,0000,0002,0001,0001,0000,0001,0001
0002,0001,0000,0002,0001,0000,0001,0001,0001
0002,0001,0000,0001,0001,0000,0001,0001,0002
0001,-001,-001,0001,0002,0001,0002,0001,0002
0001,0000,0000,0001,0001,0001,0001,0001,0002
0001,0000,0000,0001,0003,0003,0002,0001,0002
0001,0000,0002,0002,0000,0002,0002,0002,0000
0001,-001,0002,0002,0000,0002,0002,0002,-001
0001,-001,0002,0002,0000,0002,0002,0003,-001
0003,0003,0003,0005,0005,0003,0006,0004,0002
0003,0004,0003,0005,0006,0003,0006,0006,0004
0003,0009,0005,0006,0012,0003,0007,0010,0004
0006,0022,0005,0014,0030,0005,0012,0023,0004
0006,0034,0003,0014,0042,0005,0012,0032,0001
0006,0034,0003,0014,0044,0005,0012,0032,0001
0006,0038,0003,0014,0046,0005,0012,0033,0001
0006,0038,0003,0014,0046,0005,0012,0033,0001
0006,0037,0003,0014,0044,0005,0012,0033,0001
0006,0035,0003,0014,0042,0005,0012,0030,0001
0006,0031,0003,0014,0042,0005,0012,0027,0001
0008,0028,0003,0014,0035,0005,0013,0021,0002
0008,0018,0004,0010,0023,0002,0013,0019,0003
0007,0009,0004,0008,0014,0002,0007,0010,0003
0007,0009,0004,0008,0014,0002,0007,0009,0003
0007,0007,0004,0008,0011,0002,0007,0009,0003
0007,0007,0004,0008,0008,0002,0007,0006,0003
0007,0007,0004,0008,0007,0002,0007,0006,0003
0007,0007,0004,0008,0006,0002,0007,0006,0003
0007,0007,0004,0008,0005,0002,0007,0006,0003
0004,0002,0003,0004,0004,0002,0007,0003,0003
0003,0002,0000,0004,0004,0000,0002,0003,0002
0000,-001,0000,0004,0003,0000,0002,0002,0002
0000,-001,0000,0002,0002,0000,0002,0001,0002
-001,-001,0002,0001,0002,0002,0002,0001,0000
-001,-001,0002,0001,0002,0002,0002,0001,0000
-001,-001,0001,0001,0002,0002,0002,0001,0000
0000,0002,0001,0001,0000,-001,0001,0000,0001
0000,0002,0001,0001,0000,0000,0002,0000,0001
0000,0002,0001,0001,0000,0000,0004,0000,0002
0000,0000,0001,0001,0000,0000,0004,0002,0002
0000,0000,0000,0001,0001,0002,0001,0002,0002
0000,0000,0001,0001,0001,0001,0001,0002,0002
0000,0000,0000,0001,0001,0002,0003,0001,-001
0002,0000,0000,0001,0001,0001,0003,-002,0001
0002,0000,0000,0001,0001,0002,0003,-002,0001
0002,-001,0000,0000,0000,0000,0000,0001,0001
0000,-001,0000,0000,0001,0001,0003,0001,0001
0000,-001,0000,0000,0001,0001,0003,0002,0001
-001,-001,0000,0000,0001,0001,0003,0001,0001
0000,0000,0000,0000,-001,0000,0000,-001,0001
0000,0000,-001,0000,-001,0000,0000,-001,0001
0000,0000,0000,0002,0002,0000,0003,0002,0001
0000,-001,-001,0002,0002,0000,0003,0002,0001
