delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,-001,-001,0001,0000,-001,-001,0001
0002,0001,0001,-001,0000,0000,-001,-001,0001
0003,0001,0000,0000,0000,0000,-001,0001,0002
0003,0000,0000,0000,0000,0000,0000,0001,0002
0002,0000,0000,-001,0001,0000,0000,0001,0002
0001,0001,0000,-003,0000,-001,0000,0000,0003
0001,0001,0000,-002,-002,0000,-003,0000,0003
0001,0001,0000,-002,-002,0000,-003,0000,0005
0001,0000,0001,-001,0000,0000,-002,0000,0001
0001,0000,0001,-001,0000,-002,0000,0000,0005
0001,0000,0003,-001,0003,-002,0002,0000,0005
0003,0006,0003,0000,0004,0008,0002,0002,0005
0003,0006,0004,0000,0007,0008,0001,0004,0008
0003,0013,0008,0000,0012,0011,0001,0005,0009
0003,0025,0011,0002,0021,0017,0000,0007,0011
0004,0033,0011,0002,0022,0019,-001,0007,0012
0004,0038,0011,0002,0022,0019,-001,0007,0012
0004,0046,0011,0002,0022,0019,-001,0007,0012
0004,0049,0011,0002,0022,0019,-001,0007,0012
0004,0052,0011,0002,0022,0019,-001,0007,0012
0004,0062,0011,0002,0022,0019,-001,0007,0012
0004,0062,0011,0002,0029,0016,-001,0008,0010
0004,0060,0011,0002,0029,0013,0001,0008,0009
0004,0060,0011,0002,0028,0013,0001,0008,0009
0004,0060,0011,0002,0025,0013,0001,0008,0009
0004,0060,0011,0002,0021,0013,0001,0008,0009
0004,0035,0010,0002,0020,0013,0002,0008,0011
0003,0020,0009,0001,0016,0013,0002,0008,0011
0003,0010,0007,0001,0009,0010,0002,0004,0007
0005,0010,0006,0002,0009,0007,0002,0004,0006
0005,0006,0006,0002,0009,0007,0002,0004,0006
0005,0006,0006,0002,0009,0007,0002,0004,0006
0005,0005,0006,0002,0009,0007,0002,0004,0006
0005,0005,0006,0002,0009,0007,0002,0004,0006
0005,0004,0006,0002,0009,0007,0002,0004,0006
0004,0001,0003,0002,0002,0002,0002,0004,0004
0004,0000,0002,0000,0000,0001,0001,0002,0003
0001,0000,0002,0000,0001,0001,0001,-002,0000
0000,0002,0003,0000,0000,-001,0001,-002,0000
0001,0002,0003,0000,0000,0000,0001,-002,0000
0001,0002,0001,0000,0000,0000,0001,-001,0000
0001,0001,0001,0001,0000,0001,0001,0000,0000
0001,0001,0001,0001,0000,0001,-001,0000,0000
0001,0000,0001,0001,0000,0001,-001,0000,0000
0001,0000,0001,0000,-001,-001,0003,0001,0002
0001,0000,0001,-002,-002,-002,0003,0001,0002
0002,0001,-001,-002,-002,-002,-002,-002,0002
0002,0000,-001,-001,0000,-002,-002,-002,-001
0002,0000,-001,-001,0000,-001,-001,-002,-001
0002,0000,0002,-001,0000,-001,0000,-002,-001
0002,0000,0001,-001,0000,-001,0000,0000,0000
0002,0000,0001,0000,0000,-002,0000,0000,0000
0002,0000,0001,0000,0000,-002,0002,0000,0000
0001,-001,0001,0000,0001,-001,0002,0001,0001
0001,0001,0001,0000,0001,0000,0002,0001,0001
