delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0003,0002,-002,0000,0000,-001,0002,0002,0002
0003,0002,-002,0000,0000,0001,0002,0002,0002
0001,0002,0000,0000,0000,0001,0002,0001,0003
0000,0000,0000,0001,0000,0001,0003,0001,0000
0000,0001,0000,0001,0000,0001,0003,0001,0000
0000,0001,-001,0001,0000,0001,0003,0001,0000
0000,0001,-001,0001,0000,0001,0001,0001,0000
0000,0001,-001,0001,0000,0001,0004,0000,0001
0000,0001,0000,0001,0000,0001,0004,0001,0002
0002,0000,0000,0002,0001,0001,0004,0002,0002
0002,0000,0000,0002,0001,0001,0004,0002,0003
0004,0000,0000,0002,0001,0001,0004,0003,0003
0001,0007,0002,0003,0006,0005,0007,0007,0005
0002,0008,0002,0004,0008,0005,0007,0009,0005
0002,0021,0002,0004,0018,0008,0008,0010,0006
0004,0044,0005,0004,0030,0008,0007,0018,0008
0004,0045,0005,0006,0032,0009,0007,0018,0010
0004,0047,0005,0006,0032,0009,0007,0018,0010
0004,0045,0005,0006,0032,0009,0007,0018,0010
0004,0041,0005,0006,0032,0009,0007,0018,0010
0004,0039,0005,0006,0030,0009,0007,0018,0010
0004,0037,0005,0006,0028,0009,0007,0018,0010
0003,0028,0002,0003,0025,0008,0007,0018,0008
0003,0016,0002,0003,0021,0004,0006,0012,0008
0007,0012,0005,0007,0014,0004,0006,0011,0008
0007,0009,0005,0007,0014,0004,0006,0011,0008
0007,0008,0005,0007,0008,0004,0006,0011,0008
0007,0006,0005,0007,0008,0004,0006,0011,0008
0007,0007,0005,0007,0008,0004,0006,0011,0008
0007,0007,0005,0007,0006,0004,0006,0011,0008
0007,0007,0005,0007,0004,0004,0006,0011,0008
0004,0004,0002,0002,0004,0003,0004,0007,0002
0002,0003,0002,0002,0002,0003,0004,0004,0002
0000,0002,0002,0000,0001,0002,0003,0002,0002
0000,0002,-001,0000,0001,0002,0003,0002,0002
0000,0002,-001,0000,0001,0002,0003,0002,0002
-001,0002,0001,-001,0000,0001,0002,0001,0003
0000,0002,0001,-001,0000,0000,0002,0001,0003
0000,0002,0001,-001,0000,0000,0002,0001,0002
0000,0001,0001,-002,0000,0002,0002,0001,0002
-001,0000,0001,-001,-001,0002,0001,0001,0001
-001,0000,0001,-001,-001,0000,0003,0002,0001
0001,0000,0003,-001,0001,0000,0002,0002,0001
0001,0000,0003,-001,0001,0000,0002,0002,0002
0001,0000,0002,-001,0000,0001,0002,0002,0002
0000,0003,0000,-002,0000,0002,0001,0001,0002
0000,0003,-001,-001,0000,0002,0000,0001,0001
0000,0002,-001,-001,0001,0001,0000,0001,0000
0000,0001,-001,0001,0000,0001,0002,0002,0001
-001,0001,-001,0001,0000,0001,0003,0002,0001
-001,0001,-001,0002,0000,0002,0003,0001,0001
0001,0000,-001,-001,0000,0000,0001,0001,0001
0001,0000,-001,-001,0001,-001,0001,0001,-001
0001,0000,-001,-001,0001,-001,0002,0001,-001
0000,0001,0001,-002,0001,0001,0002,0001,0001
