time,delta0,delta1,delta2,delta3,delta4
0,0011,0009,0028,0038,0035,
1,0011,0009,0028,0038,0035,
2,0022,0022,0035,0040,0038,
3,0022,0022,0035,0040,0038,
4,0022,0022,0035,0040,0038,
5,0012,0009,0021,0018,0023,
6,0012,0009,0021,0018,0023,
7,0012,0009,0021,0018,0023,
8,0008,0005,0012,0009,0010,
9,0008,0005,0012,0009,0010,
10,0008,0005,0012,0009,0010,
11,0003,0005,0007,0007,0007,
12,0003,0005,0007,0007,0007,
13,0003,0005,0007,0007,0007,
14,0003,0006,0006,0003,0003,
15,0003,0006,0006,0003,0003,
16,0002,0005,0005,0002,0002,
17,0002,0004,-001,0001,0006,
18,0002,0004,-001,0001,0006,
19,0002,0004,-001,0001,0006,
20,0006,0001,0004,0001,0008,
21,0006,0001,0004,0001,0008,
22,0006,0001,0004,0001,0008,
23,0006,0003,0003,0002,0007,
24,0006,0003,0003,0002,0007,
25,0006,0003,0003,0002,0007,
26,0000,0003,0003,0003,0004,
27,0000,0003,0003,0003,0004,
28,0000,0003,0003,0003,0004,
29,0006,0000,0003,0002,0009,
