delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0002,0000,0002,-001,0001,-001,-001,0001
-001,0000,0002,0002,-001,0001,-001,0003,0001
0000,0000,0002,0000,-001,0001,0001,0001,0002
0000,0001,0002,0001,0000,0001,0001,0002,0002
0000,0001,0002,0001,0000,0001,0001,0002,0003
0000,0001,0002,0001,0001,0000,0001,0002,0003
-001,0000,0002,0001,0001,0000,0001,0002,0003
-001,0000,0001,0001,0001,0000,0001,0002,0002
0000,0001,0000,0001,0000,0001,0001,0002,0002
0000,0001,0000,0001,0000,0001,0001,0002,0003
0000,0001,0000,0002,0000,0001,0001,0003,0003
0000,0002,-001,0004,0003,0003,0007,0006,0003
0000,0002,0001,0004,0003,0003,0008,0013,0005
0000,0002,0002,0007,0005,0003,0009,0016,0007
0007,0007,0002,0012,0021,0007,0009,0016,0007
0007,0010,0002,0012,0021,0007,0006,0012,0007
0007,0014,0002,0006,0014,0007,0006,0005,0005
0006,0016,0004,0004,0012,0009,0003,0004,0005
0003,0016,0004,0004,0010,0009,0003,0003,0006
0003,0011,0004,0002,0005,0007,0003,0003,0006
0000,0009,0001,0000,0003,0006,0002,0002,0006
0000,0006,0001,0002,0003,0005,0002,0003,0002
0000,0004,0001,0003,0003,0005,0002,0002,0002
0000,0004,0004,0003,0003,0005,0003,0002,0002
-001,0004,0004,0000,0003,0004,0003,0001,0005
-001,0004,0004,0000,0003,0004,0003,0001,0004
-001,0003,0002,0001,0002,0004,0001,0001,0004
-001,0003,0002,0001,0002,0003,0001,0001,0003
-001,0003,0001,0001,0002,0003,0001,0001,0003
0001,0003,0001,0001,0001,0003,0003,0003,0004
0001,0003,0001,0001,0001,0003,0003,0003,0004
0001,0003,0002,0001,0001,0003,0003,0004,0004
0000,0001,0000,0001,0001,0002,0003,0003,0003
0000,0002,0002,0001,0001,0002,0003,0003,0003
0000,0002,0001,0001,0001,0002,0001,0003,-001
-002,0002,0002,0002,-001,-002,0001,0002,-001
-003,-001,0001,0002,-001,0001,0001,0002,0001
-003,-001,0001,0002,-001,0001,0004,0002,0001
-002,0001,0001,-001,0000,0002,0004,0001,0001
-002,0001,0001,-001,0000,0002,0003,0002,0001
-002,0002,0002,-001,0000,0002,0002,0002,0001
-001,0000,0002,0000,-001,0003,0002,0002,0001
-001,0000,0002,0000,0000,0003,0001,0001,0001
-001,0000,0001,0000,0000,0003,0001,0001,0001
-002,0001,0001,0000,0000,0003,0001,0000,0001
-001,0001,0000,0000,0000,0003,0000,0000,0001
-001,0001,0002,0000,0000,0003,0000,0000,0001
-001,0000,0000,-001,-001,0003,0001,0000,0002
-002,0000,0000,-001,-001,0003,0001,0000,0002
-002,0000,0000,-001,-001,0003,0001,0000,0003
-001,0002,0000,0001,0000,-001,0002,0000,0000
-001,0002,0000,0001,0000,0000,0002,0002,0002
-001,0002,0001,0001,0000,0000,0002,0001,0002
-002,0001,0000,0000,0000,0004,0000,0001,0002
-001,0001,0000,0000,0000,0004,0004,-001,0002
