delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-002,0002,0000,-001,0000,0003,0000,-001
0001,0000,0003,-001,-001,0002,0000,0000,0002
0001,0000,0002,-001,-001,0001,0000,0000,0002
0001,0000,0003,-001,0001,0002,0000,0000,0000
0001,0000,0000,0001,0000,0001,0000,-001,-001
0001,0000,0000,0001,0000,-001,-002,-001,-001
0001,0001,0000,0001,0000,-001,-002,-001,-001
0002,-001,0000,0000,0001,0002,0002,0001,-002
0002,-001,0000,0000,0001,0002,0002,0001,-002
0001,-001,0000,0000,0001,0001,0002,-002,-002
0001,-001,0001,0001,0001,0001,0001,-002,0000
0001,-001,0001,0001,0000,0001,0001,-002,0000
0001,-001,0001,0001,0000,0001,0001,0001,0003
0002,0001,0002,0001,0002,0003,0003,0006,0005
0002,0001,0003,0003,0007,0005,0005,0022,0012
0002,0003,0003,0003,0015,0007,0005,0022,0016
0004,0010,0006,0005,0024,0017,0005,0018,0016
0004,0018,0008,0005,0024,0017,0001,0009,0011
0005,0018,0015,0003,0012,0013,0001,0000,0003
0002,0013,0015,0000,0007,0012,0000,-001,0002
0001,0004,0011,-001,0002,0005,0000,-001,0002
0001,0003,0006,-001,0002,0005,0000,-001,0002
0002,0001,0005,-001,0000,0002,-001,-001,0000
0002,0001,0005,-001,0000,0002,0000,-001,0000
0001,0001,0005,0001,0000,0002,0000,-001,0000
0000,0002,0003,-002,0000,0001,0000,-001,0000
0000,0002,0002,0000,0000,0001,-001,-001,-001
0000,0002,0002,0000,0000,0001,-001,-001,-001
0002,0001,0003,0000,0002,0002,0002,-001,0000
0002,0001,0003,0001,0002,0002,0002,-001,0000
0002,0001,0002,0001,0002,0002,0002,-001,0000
-001,0000,0002,0001,0002,0002,0000,-001,0000
0001,0000,0002,-001,0002,0002,0001,-001,0000
0001,0000,0003,-001,0001,0002,0001,-001,0000
0001,-002,0002,0000,0000,0001,0001,-002,-002
0000,-001,0001,0000,0000,0001,0000,-002,-002
0000,-001,0001,0000,0000,0001,0000,-002,-002
0000,-001,0002,0002,0001,0001,0000,-002,-001
0000,-001,0002,0002,0001,0001,0000,-002,-001
0000,-001,0002,0002,0001,0001,0000,-002,-002
0002,-001,0001,0001,0001,0001,-001,-003,-002
0002,-001,0002,0001,0001,0001,0001,-002,-003
0002,-001,0002,0001,0000,0001,0001,-002,-003
0000,0000,0002,0000,0000,0000,0001,-001,-001
0000,0000,0001,-001,0000,0000,-001,-001,0001
0000,0000,0001,-001,0001,-001,-001,-001,0001
0000,-001,0001,0001,0001,-001,0000,-001,0001
0000,-001,0001,0001,0001,0002,0000,-001,-001
0000,-001,0000,0001,0001,0002,0000,-001,-001
0003,-001,0000,0000,0001,0002,-001,0000,0000
0003,-001,0000,0000,0001,0000,-001,0000,0000
0001,0001,0002,0000,0001,0000,-001,0000,0000
-002,-003,0003,-002,0000,0000,-001,-001,-001
-003,-002,0003,-003,0000,0000,0000,-001,-001
-003,-002,0002,-003,0000,0002,0000,-001,-001
