delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0003,-002,-001,-002,0001,-001,0000,0002
-001,0004,-002,-001,-002,0001,-001,0000,0002
-001,0001,-002,0001,-001,0002,0003,0000,0001
0000,0001,-001,0001,-001,0002,0003,0000,0001
0001,0001,-001,0001,-001,0003,0003,0001,0001
0001,0001,0000,0001,-001,0002,-001,0002,0003
-002,0000,0000,0001,-001,0002,0000,0002,0003
-002,0000,0000,0001,-001,0002,0000,0002,0003
0000,0000,0000,0001,0001,0002,0001,0003,0002
0000,0000,0000,0001,0001,0002,0002,0004,0003
0000,0000,0000,0001,0001,0006,0002,0004,0007
0001,0004,-002,0004,0005,0006,0004,0015,0013
0002,0005,0001,0004,0009,0006,0005,0018,0016
0002,0006,0003,0005,0014,0008,0005,0019,0016
0004,0013,0006,0007,0023,0013,0005,0018,0013
0004,0016,0006,0007,0023,0013,0003,0014,0010
0003,0018,0008,0007,0023,0013,0002,0005,0009
0002,0016,0008,0003,0012,0009,0002,0003,0004
0002,0016,0008,0001,0004,0004,0002,0003,0004
0002,0006,0006,0001,0001,0003,0002,0000,0004
0002,0004,0003,0000,0001,0003,0001,0000,0001
0000,0003,0003,0000,0001,0003,0001,0000,0001
0000,0003,0003,0000,0000,0002,0001,0002,0001
-001,0000,0001,0000,0000,0001,0001,0001,0001
-001,0001,0001,0000,0000,0000,0001,0001,0001
-001,0001,0001,0000,0000,0000,-001,-001,0001
-003,0001,0001,-001,0000,0000,-001,-001,0001
0000,0000,0000,-001,0000,-002,-001,-001,-001
0000,0000,0001,-001,0000,-002,-001,0000,-001
0000,0000,0000,0000,0000,0000,0000,0001,0002
-001,0000,0000,0000,0000,0000,0000,0001,0002
-001,0000,0000,0000,0001,0000,0000,0001,0002
0000,0001,-001,0000,0000,0004,0000,0000,0000
0000,0001,0001,0000,0000,0004,0000,0001,0000
0000,0001,-001,0001,0000,0003,0000,0001,0000
0000,0002,0000,0000,-001,0000,0000,0002,0000
-001,0002,-001,0000,-001,0000,-002,0002,0001
-001,0001,-001,0000,-001,0000,-002,0001,0001
-002,0001,-001,-001,0001,0000,-002,0001,0001
-001,0001,-001,-001,0001,0000,0000,0001,0000
-001,0002,-001,-001,0001,0000,0000,0001,0000
0000,-001,-001,0001,0000,0002,0000,0000,0002
0000,-001,-001,0001,0000,0002,0000,0000,0002
0001,-001,-001,0001,0000,0001,0000,0000,0002
0000,0000,-002,-001,0000,0001,0001,0002,0000
0000,0000,0000,0000,0000,0001,0001,0002,0002
0000,0000,0000,0000,0000,0000,0001,0002,0002
0001,0001,0000,0000,0001,0000,0001,0001,0002
0001,0001,0000,0000,0001,0000,0001,0001,0002
0000,0001,0000,0000,0001,0001,0001,0001,0002
0000,0001,-003,0000,-001,0001,0000,0001,0002
0000,0001,0001,0000,-001,0000,0000,0001,0001
0000,0001,0001,0000,-001,0000,0000,0001,0001
0000,0001,0001,0002,0000,0001,0000,0001,0002
0000,0001,-001,0002,0000,0001,0000,0001,0002
