delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0000,0000,0001,0001,0001,0001,0001
0001,0000,0000,-002,0001,0000,0001,0001,0002
0001,0000,0000,-002,0001,0000,0001,0002,0002
0002,0000,0000,0000,0001,-001,-001,0002,0002
0002,0000,0000,0000,0001,0001,0001,0002,0002
0002,0000,0000,0000,0001,0001,0001,0002,0001
0001,0000,0000,0001,0001,0001,0001,0003,0001
-001,0001,-001,0001,0001,0001,0001,0003,0001
-001,0001,-001,0001,0001,0001,0001,0003,0002
0002,0001,0001,0003,0000,0004,0004,0007,0002
0002,0001,0001,0003,0001,0004,0004,0007,0003
0002,0001,0001,0003,0001,0006,0010,0007,0003
0003,0002,0002,0003,0006,0002,0005,0013,0003
0003,0002,0002,0004,0006,0002,0007,0018,0003
0003,0002,0002,0004,0008,0002,0007,0024,0003
0002,0005,0003,0007,0012,0004,0007,0024,0003
0003,0007,0003,0007,0021,0004,0007,0021,0002
0003,0008,0003,0008,0025,0004,0007,0009,0002
0009,0017,0005,0015,0025,0007,0010,0006,0002
0009,0017,0005,0015,0020,0007,0010,0006,0002
0009,0017,0005,0013,0013,0004,0006,0006,0002
0009,0017,0003,0012,0010,0003,0005,0001,0001
0009,0007,0003,0011,0007,0002,0004,0001,0003
0009,0007,0003,0006,0003,0002,0005,0001,0002
0008,0005,0003,0006,0003,0005,0005,0003,0003
0008,0005,0003,0005,0003,0005,0005,0003,0002
0007,0005,0003,0005,0003,0005,0005,0002,0002
0004,0004,0003,0004,0002,0003,0005,0002,0001
0004,0004,0003,0005,0002,0001,0002,0002,0001
0004,0004,0002,0005,0002,0001,0001,0001,0001
0004,0002,0001,0005,0003,0002,0000,0001,0001
0004,0002,0001,0005,0003,0002,0001,0001,0000
0004,0002,0002,0005,0002,0002,0003,0002,0000
0003,0003,0002,0002,0001,0003,0003,0002,0000
0002,0003,0001,0002,0001,0003,0003,0002,0001
0002,0003,0001,0002,0001,0004,0003,0002,0001
0002,0001,0002,0001,0001,0003,0001,0001,0001
0002,0001,0002,0001,0001,0003,0001,0001,0000
0002,0001,0002,0001,0001,0003,0001,0001,0000
0001,0001,0003,0001,0000,0001,0001,0001,-001
0002,0001,0003,0001,0001,0002,0001,0001,0000
0002,0001,0003,0001,0000,0002,0001,0001,0000
0002,0000,0000,0001,0001,0002,-001,-001,0000
0000,0000,-001,0001,0000,0002,0003,-001,0001
0000,0000,-001,0001,0001,0002,0003,-001,0001
0001,0000,0003,0000,0000,0003,0003,0000,0001
0001,0000,0003,0000,0000,0003,0002,0000,0001
0001,0000,0001,0000,0000,0003,0002,0001,0002
0001,0002,0001,0000,0000,0002,0002,0000,0002
0000,0002,0001,-001,0000,0001,0000,-001,0000
0000,0002,0001,-001,0000,0001,0000,-001,0000
0003,0001,0001,0000,0001,0004,0000,0001,-001
0003,-001,-001,0000,0001,0004,0001,0001,-001
0001,-001,-001,0000,0001,0002,0002,0001,-001
0000,0000,0001,0001,0000,0001,0001,0000,0000
