delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0000,0002,-001,0002,-001,0001,0002
0000,0001,0001,0000,0001,0002,-001,0001,0002
0000,0001,0001,0000,0001,0002,-001,0001,0002
0000,0001,0001,0000,0001,-001,-001,0003,0002
0001,0001,-002,0000,0001,-001,-001,0004,0003
0001,0001,0000,0000,0001,-003,-001,0004,0003
0001,0001,0000,0003,0001,0001,0000,0004,0003
0003,0001,0000,0000,0000,0001,0001,0004,0000
0003,0001,0000,0000,0000,0002,0001,0004,0001
0002,0001,0003,0000,0000,0003,0001,0004,0001
0002,0001,0003,0001,0003,0003,0002,0007,0003
0002,0001,0001,0001,0003,0003,0002,0009,0005
0002,0001,0001,0002,0003,0003,0002,0009,0004
0001,0001,0002,0001,0006,0003,0003,0019,0004
0002,0002,0002,0005,0006,0003,0005,0028,0004
0002,0002,0000,0005,0008,0003,0005,0034,0005
0002,0002,0000,0005,0008,0003,0005,0037,0005
0002,0002,0000,0005,0008,0003,0005,0037,0005
0002,0002,0000,0005,0008,0003,0005,0036,0005
0002,0002,0000,0005,0008,0003,0005,0036,0005
0002,0002,0000,0005,0008,0003,0005,0031,0005
0003,0008,0000,0007,0038,0004,0006,0019,0003
0005,0020,0006,0011,0047,0007,0006,0009,0003
0005,0020,0006,0011,0047,0007,0006,0009,0003
0005,0020,0006,0011,0035,0007,0006,0008,0003
0005,0020,0006,0011,0035,0007,0006,0005,0003
0005,0020,0006,0011,0026,0007,0006,0005,0003
0005,0020,0006,0011,0020,0007,0006,0005,0003
0005,0026,0006,0011,0015,0004,0006,0004,0003
0000,0026,0008,0000,0007,0000,0004,0004,0002
0000,0018,0008,0000,0007,0000,0004,0004,0002
0000,0017,0008,0000,0006,0000,0004,0004,0002
0000,0017,0008,0000,0006,0000,0004,0004,0002
0000,0017,0008,0000,0005,0000,0004,0004,0002
0000,0017,0008,0000,0005,0000,0004,0004,0002
0005,0009,0000,0004,0004,0000,0003,0004,0002
0006,0008,0000,0005,0005,0001,0003,0003,0002
0006,0006,0001,0004,0001,0003,0001,0003,0001
0004,0006,0001,0004,0002,0003,0000,0003,0002
0003,0005,0001,0001,0002,0003,0000,0002,0002
0002,0004,0001,0001,0003,0003,0001,0002,0002
0003,0004,0001,0002,0003,0003,0001,0002,0002
0003,0004,0001,0002,0003,0002,0000,0002,0002
0003,0002,0001,0002,0001,0002,-002,0002,0001
0003,0002,0001,-001,-001,0002,-002,0002,0004
0003,0002,0001,-001,-001,0002,0000,0003,0004
0000,0003,0001,0001,-001,0002,0000,0002,0004
0000,0003,0001,0001,0000,0001,-002,0002,0001
0000,0003,0001,0001,0000,0003,-002,0002,0001
0003,0001,0000,0002,0001,0001,0000,0002,0001
0003,0001,0000,0002,0001,0001,0000,0002,0001
0002,0001,0000,0002,0000,0001,0000,0002,0002
0000,0001,-001,-001,0000,0001,-001,-001,0001
0000,0001,-001,-001,-001,0001,-001,-001,0001
0000,0001,-001,-001,-001,-001,-001,-001,0001
