delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,-002,0001,-002,0000,-001,-003,-001,-005
0000,-003,0000,0000,0000,-001,-001,-001,-005
0000,-003,0000,0000,0000,0000,-001,-001,-003
0001,-003,0000,0000,0000,0000,-002,-002,0000
0001,-001,0001,0000,0000,0000,-002,0000,0001
0000,-001,0001,0000,0000,0000,-001,0000,0001
0000,-001,0001,-001,0000,0005,0000,0000,0002
0000,-001,0001,-001,-001,0006,-001,0000,0003
0000,-001,0008,-001,-001,0008,0000,0001,0005
0000,-001,0013,-001,0000,0015,-001,0001,0008
0000,0002,0014,0000,0000,0017,-001,0002,0010
0003,0002,0013,-002,0003,0017,-001,0003,0010
0003,0007,0017,-002,0007,0016,-001,0003,0010
0002,0014,0013,-002,0017,0015,0001,0008,0009
0002,0025,0008,-001,0027,0011,0001,0013,0004
0004,0033,0008,0002,0029,0007,0001,0016,0004
0004,0034,0008,0002,0029,0007,0001,0016,0004
0004,0037,0008,0002,0031,0007,0001,0016,0004
0004,0037,0008,0002,0031,0007,0001,0016,0004
0004,0032,0008,0002,0031,0007,0001,0016,0004
0004,0029,0008,0002,0030,0007,0001,0016,0004
0015,0021,0003,0019,0028,0004,0004,0016,0003
0030,0009,0003,0023,0018,0004,0011,0010,0000
0030,0007,0003,0024,0011,0004,0015,0008,-001
0022,0005,0003,0024,0010,0004,0015,0008,-001
0020,0003,0003,0024,0010,0004,0015,0008,-001
0020,0003,0003,0024,0008,0004,0015,0008,-001
0020,0004,0003,0024,0007,0004,0015,0008,-001
0020,0004,0003,0024,0006,0004,0015,0008,-001
0010,0003,0002,0016,0006,0004,0013,0003,-001
0008,0001,0002,0006,0003,0003,0009,0003,0000
0003,0001,0002,0006,0002,0002,0005,0002,-001
0003,0000,0001,0003,0002,0003,0005,0002,0000
0003,0000,0001,0002,0001,0003,0002,0002,-001
0002,-001,0001,0000,0001,0003,0002,0000,-001
0001,-002,0001,-001,0001,0001,0002,-001,-001
0000,-002,0000,-001,-001,0001,0001,-001,-002
0000,-002,0001,-001,0000,0001,-001,-001,0000
0000,-002,0001,-001,-001,0000,-001,0000,-002
0000,-002,0002,-001,-001,0000,-001,0001,-004
0000,-001,0001,0000,-001,0000,-001,0001,-004
0000,-001,0002,0001,0000,0000,-001,0001,-001
0001,-001,0000,0001,0000,0001,0000,0001,0000
0001,-001,0000,0001,0000,0001,-001,0001,0000
0000,0000,0000,0001,-001,0001,-001,0001,-001
0000,0000,-001,-001,-001,0001,-002,0000,-001
0000,-001,0000,-001,-001,0002,-002,0001,-002
0000,-002,0000,-002,-002,0002,0000,0000,-002
0000,-002,0000,-001,-001,0000,0000,-001,0000
0000,-002,0000,-001,-001,-001,0000,-001,0000
0001,-002,-001,0000,-001,0000,-002,-001,-001
0001,-002,-001,-001,-001,-001,-002,-001,-001
0001,-001,-001,0000,-001,0000,0000,-001,-001
0001,0000,0000,-001,0000,0000,0000,0000,-001
0001,0000,0000,-001,0000,0000,0000,0000,0000
