delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0000,0001,-001,0001,0002,-001,0001
0000,-001,0000,0001,-001,0001,0003,-001,0001
-001,0000,-002,0001,0000,0001,0002,-001,0000
-001,0000,-002,0000,0000,0000,0001,-001,0000
-001,0001,0000,0000,0000,0000,0000,-001,0000
0000,0001,0000,0002,0000,0000,0000,-001,0000
0000,0000,0000,0002,0000,-001,0000,-001,-001
0001,0000,-002,0000,0000,-001,0001,-001,-001
0000,0000,0000,0000,0000,-001,0001,-001,-001
-002,0000,0002,0000,0000,-001,0000,-001,0000
-002,0000,0003,0000,0001,0001,-001,-001,0002
-002,0000,0004,0000,0000,0004,-001,-001,0002
-001,0001,0006,0002,0001,0007,0000,0000,0002
-001,0002,0015,0001,0002,0019,0000,0000,0007
-002,0003,0016,0001,0003,0020,-002,0001,0009
-002,0007,0016,0001,0007,0023,-002,0002,0007
0000,0016,0016,0001,0015,0023,0001,0005,0009
0000,0024,0009,0004,0028,0014,0002,0012,0005
0004,0031,0005,0008,0033,0007,0002,0017,0003
0004,0031,0005,0008,0033,0007,0002,0017,0003
0004,0030,0005,0008,0033,0007,0002,0017,0003
0004,0029,0005,0008,0036,0007,0002,0017,0003
0004,0026,0005,0008,0036,0007,0002,0017,0003
0004,0024,0005,0008,0034,0007,0002,0017,0003
0004,0019,0005,0008,0034,0007,0002,0017,0003
0018,0014,0005,0022,0031,0006,0012,0017,0001
0018,0007,0002,0025,0016,0006,0016,0013,0001
0016,0005,0002,0026,0010,0006,0019,0007,0001
0016,0005,0002,0027,0008,0006,0019,0007,0001
0016,0005,0002,0027,0007,0006,0019,0007,0001
0016,0005,0002,0024,0007,0006,0019,0007,0001
0016,0005,0002,0023,0008,0006,0019,0007,0001
0016,0005,0002,0023,0008,0006,0019,0007,0001
0006,0005,0002,0016,0006,0006,0016,0003,0001
0005,0004,0001,0011,0005,0005,0012,0003,0000
0003,0002,0001,0007,0003,0004,0010,0001,0001
0002,0000,0001,0005,0003,0003,0007,0001,0001
0002,0000,0000,0003,0002,0003,0004,0001,0002
0002,0001,0000,0003,0002,0003,0005,0001,0002
0000,0002,0000,0003,0001,0002,0004,0001,0000
0000,0001,0000,0001,0000,0001,0004,0000,-001
0000,0001,0000,0003,0000,0000,0003,0000,-001
0000,0001,0000,0002,0000,0000,0002,0000,-001
0000,0001,0000,0002,0000,0002,0003,0000,-001
0002,0001,0000,0002,0000,0002,0002,0000,-001
0002,0001,0000,0001,0000,0000,0001,0000,0000
-001,0000,0000,0001,0001,0000,0001,-001,0000
-001,0000,0002,0001,0001,0000,0001,-002,0000
-001,0000,0002,0001,0001,-001,0002,-002,-001
-001,0000,0002,0001,0001,-001,0002,-001,-001
-001,-001,-001,0001,0001,-001,0001,-001,-001
-001,-001,-001,0001,0001,0001,0001,-001,0000
-001,0001,-001,0000,0001,0001,0000,-001,-001
-002,0001,-001,0000,0000,0001,0000,-002,0000
-001,0001,-001,0000,-001,-001,0001,-002,0000
