delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,-002,0000,0002,-001,0000,0003
0000,0001,0001,-001,-001,0002,-001,-001,0005
0001,0001,0001,-001,-001,0002,0000,0000,0005
0001,-001,0002,0000,-001,0002,0000,0000,0005
0001,0000,0002,0000,-001,0002,0001,0000,0005
0000,0000,0001,-001,-001,0002,0001,0001,0005
0000,0000,0001,-001,0000,0004,0001,0000,0006
-001,0000,0004,-001,-002,0004,0003,0000,0008
0001,0002,0004,0000,0002,0005,0001,0000,0009
0001,0001,0004,-001,0001,0007,0001,0002,0010
0001,0002,0004,-001,0002,0008,0001,0002,0011
0000,0004,0006,-001,0004,0008,0001,0004,0012
0000,0006,0007,0000,0008,0008,0001,0007,0012
0001,0009,0007,0000,0014,0006,0003,0010,0010
0003,0011,0007,0004,0020,0005,0004,0013,0004
0006,0014,0005,0005,0020,0003,0005,0013,0003
0008,0014,0003,0014,0019,0001,0009,0012,0002
0018,0008,0003,0023,0011,0001,0015,0007,0002
0018,0008,0003,0024,0007,0001,0016,0006,0002
0018,0005,0003,0024,0005,0004,0016,0004,0002
0014,0004,0002,0023,0005,0005,0015,0003,0003
0014,0003,0002,0014,0004,0007,0012,0003,0003
0009,0003,0003,0009,0004,0007,0007,0002,0003
0007,0003,0003,0005,0004,0003,0005,0002,0003
0005,0003,0003,0004,0002,0003,0005,0002,0003
0005,0003,0001,0001,0001,0003,0002,0002,0002
0003,0003,0001,0001,0001,0003,0001,0001,0001
0003,0002,0001,0002,0001,0003,0001,0000,0001
0002,0000,0002,0002,0000,0003,0001,0000,0001
0002,0000,0001,0001,0000,0001,0001,0000,0002
0002,0000,0002,0001,0000,0001,0001,0001,0002
0002,0000,0002,0001,0000,0001,0001,0001,0001
0002,-001,0002,0001,0000,0001,0000,0001,-001
0001,-001,0002,0001,0000,0001,0000,0001,-001
0001,-001,0000,0001,-001,0001,0001,0000,0000
0001,0001,0000,0001,-001,-001,0001,0001,0002
0001,0000,0000,0000,-001,-001,0001,0000,0002
0001,0001,0003,0000,-001,0001,0001,0000,0000
0001,0000,-001,-001,-001,0001,0001,0000,0000
0001,0000,0000,-001,-001,0001,0001,0000,0000
0001,0000,0000,-001,-001,0001,0000,0000,-001
0001,0000,0000,-001,0000,-001,0000,0000,-001
0003,0000,0001,0001,0000,0001,0000,0001,0001
0003,0000,0002,0001,-001,-001,0000,0001,0001
0003,-001,0003,0001,-001,0000,0000,0000,0000
0002,-001,0003,0001,-001,0000,0002,0000,0000
0001,0001,0003,-001,0000,0000,0002,0000,0000
0001,0002,0000,0000,0000,0000,0002,-001,0001
0001,0001,0000,0000,0000,0000,0002,-001,0000
0000,0002,0000,0000,0000,0001,0002,-001,0000
-001,0002,0001,0000,0000,0001,0001,0000,-001
0000,0002,0001,0000,-001,0002,0000,0000,-001
-001,0001,0003,0000,-001,0000,0001,0000,0002
0001,0001,0003,0000,-001,0000,0002,0001,0002
0001,0001,0002,0000,-001,0000,0002,0001,0002
