delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0001,0000,-001,0000,0000,0001,0002
0000,0000,0000,0000,-001,0000,-001,0001,0002
0000,0000,0002,0001,0000,-002,-001,0001,0002
0000,0000,0001,0000,-001,-002,-001,0000,0000
-001,0000,0001,0000,-001,-002,0000,0000,0003
-001,0000,0000,0000,-001,0000,0001,0000,0003
-001,-001,-002,-001,-001,0002,0001,0001,0003
0000,-001,0000,-001,-001,0003,0001,0002,0003
0001,0000,0003,0000,-001,0002,-001,0002,0003
0000,0000,0005,0000,0000,0003,-002,0002,0007
0001,0002,0011,0000,0001,0008,-002,0002,0009
0001,0003,0015,0000,0002,0018,-002,0002,0011
0002,0004,0018,0000,0003,0019,-001,0003,0013
0002,0013,0018,0002,0009,0019,-002,0006,0013
0003,0023,0014,0002,0020,0014,0000,0009,0010
0004,0030,0006,0003,0028,0006,0002,0014,0007
0007,0036,0004,0006,0031,0001,0005,0016,0005
0007,0036,0004,0006,0031,0001,0005,0016,0005
0007,0029,0004,0006,0032,0001,0005,0016,0005
0007,0025,0004,0006,0032,0001,0005,0016,0005
0007,0023,0004,0006,0030,0001,0005,0016,0005
0007,0023,0004,0006,0024,0001,0005,0016,0005
0022,0013,0004,0016,0017,0001,0008,0014,0005
0023,0006,0008,0029,0014,0001,0013,0008,0006
0023,0006,0008,0029,0008,0001,0013,0008,0006
0023,0006,0008,0022,0007,0001,0013,0008,0006
0023,0006,0008,0021,0007,0001,0013,0008,0006
0023,0006,0008,0021,0007,0001,0013,0008,0006
0023,0006,0008,0021,0006,0001,0013,0008,0006
0011,0003,0003,0018,0005,0002,0013,0006,0004
0007,0003,0002,0012,0005,0003,0010,0005,0003
0006,0002,0000,0007,0003,0003,0007,0004,0003
0005,0002,0000,0006,0003,0003,0004,0003,0003
0004,0002,0001,0005,0003,0001,0004,0002,0003
0002,0002,0002,0003,0001,0001,0004,0001,0001
0002,0002,0002,0003,0000,0001,0001,0001,0003
0002,0002,0001,0003,0000,0001,0001,0001,0003
0002,0002,0000,0003,0000,0001,0001,0002,0003
0002,0001,0000,0003,0000,0001,0001,0001,0001
0002,0001,0000,0003,0000,0000,0001,0002,0001
0002,0001,0000,0002,0001,0000,0001,0004,0001
0002,0001,0000,0001,0001,0000,0000,0004,0001
0002,0001,0000,0001,0001,0000,0001,0003,0000
0002,0002,0002,0001,0001,-001,0000,0003,0000
0002,0002,0002,0001,-001,-001,0001,0003,-001
0000,-001,0000,0001,0000,0000,0000,0002,0001
0000,-001,0000,0000,-002,0000,0000,0002,0000
0000,0001,0000,0001,0000,0000,0000,0002,0001
0000,0001,0000,0000,0000,-001,0000,0002,0000
-001,0001,0001,0001,0000,-002,0000,0002,0001
-001,0001,0000,0000,0000,-002,0000,0001,0001
0000,0001,0000,0000,0001,-001,0000,0001,0001
0001,0000,0000,0000,0001,-001,0000,0001,0001
0001,0001,-001,0000,-001,0000,0001,0001,0000
0003,0001,-001,0000,-001,-002,0001,0001,0000
