delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-002,-002,-002,0000,0004,-002,0001,-003
0001,-001,0000,-002,0000,0004,-002,-001,-001
0001,-001,0000,-002,-001,0003,-001,-001,0000
0002,-003,0000,-001,-001,0003,-001,0000,0001
0002,-003,0000,-002,-001,0002,-002,0000,0001
0001,-002,0000,-001,-001,0002,-002,0001,0001
0001,0000,0002,0001,-001,0004,-002,0001,0006
0001,0000,0002,0001,0000,0006,-001,0001,0008
0001,0000,0003,-001,0000,0006,-002,0001,0013
0002,0001,0005,-001,0000,0011,-002,0001,0015
0001,-001,0006,-001,0001,0012,-002,0002,0016
0002,0002,0007,-001,0004,0013,0000,0005,0016
0002,0004,0007,-002,0008,0012,0000,0007,0015
0002,0006,0007,-001,0010,0012,0000,0014,0011
0002,0011,0006,0000,0021,0008,0001,0017,0007
0002,0014,0005,0005,0024,0006,0002,0022,0003
0004,0014,0003,0005,0024,0006,0003,0022,0002
0013,0011,0001,0005,0022,0005,0009,0015,0002
0013,0009,0001,0017,0021,0005,0012,0013,0002
0018,0009,0001,0021,0014,0002,0016,0009,0001
0018,0006,0001,0026,0009,0002,0020,0005,0001
0025,0005,0003,0027,0007,0003,0022,0005,0002
0025,0005,0003,0027,0007,0003,0022,0005,0002
0022,0005,0003,0027,0007,0003,0022,0005,0002
0022,0005,0003,0027,0007,0003,0022,0005,0002
0022,0005,0003,0027,0007,0003,0022,0005,0002
0022,0005,0003,0027,0007,0003,0022,0005,0002
0020,0003,0002,0024,0007,0004,0022,0005,0004
0017,0002,0002,0021,0006,0004,0020,0005,0004
0013,0003,0003,0016,0004,0005,0016,0004,0002
0013,0003,0003,0013,0004,0007,0012,0002,-005
0013,0003,0003,0012,0004,0007,0012,0002,-005
0013,0003,0003,0012,0004,0007,0012,0002,-005
0013,0003,0003,0011,0004,0007,0012,0002,-005
0013,0003,0003,0012,0004,0007,0012,0002,-005
0013,0003,0003,0011,0004,0007,0012,0002,-005
0008,0000,0003,0010,0004,0004,0009,0002,0000
0007,0000,0002,0009,0002,0003,0006,0002,0000
0007,0000,0001,0005,0002,0002,0005,0000,0001
0007,0001,0001,0005,0003,0002,0006,0000,0000
0007,0001,0001,0005,0003,0002,0005,0002,0000
0006,0000,0001,0004,0001,0002,0002,0002,0000
0003,0000,0000,0002,0000,0002,0002,0002,-001
0001,0000,0000,0001,0000,0001,0001,0001,-001
0002,-002,-001,0000,0000,0001,0001,0001,-002
0002,-002,-001,0000,0000,0001,0001,0000,-002
0002,-002,-001,0000,0000,0001,0001,0001,-002
0001,-001,0001,-001,0000,0001,0000,0000,-002
0001,0000,-001,-001,-001,0002,0000,0000,0000
0003,0000,-001,-001,-001,0002,0000,0000,-002
0003,0000,-002,-001,-001,0000,0001,0000,0000
0003,-002,-001,0000,0000,-001,0001,0002,0000
0001,-002,0000,-001,0000,-001,-001,0000,0000
0002,-001,0000,-001,0000,-001,-001,0001,-002
0001,-001,-002,-001,-001,0000,-001,0001,-002
