delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0000,-001,0001,0001,0001,0000,-001
-001,0000,-001,-001,0001,0001,0001,-001,-001
-001,-001,-001,-001,0001,0000,0001,-001,-001
-001,-002,0001,-001,0001,0000,0001,0000,-001
-001,-002,0001,-001,0001,0000,0001,0000,0001
-001,-001,0001,0000,0001,0002,0003,0000,0001
-001,-001,0003,0001,0001,0002,0002,0000,0001
-001,-001,0004,0000,0001,0002,0002,0001,0001
-002,-001,0004,-001,0000,0002,0002,0001,0001
-002,-001,0004,-001,0000,0002,0003,0000,0002
-003,0000,0004,-001,0002,0003,0003,0000,0005
-001,0000,0005,-001,0003,0008,0002,0000,0006
-002,0001,0011,-001,0003,0014,0002,0002,0008
-002,0003,0011,0000,0003,0017,0002,0002,0014
-003,0003,0016,0000,0005,0022,0002,0002,0014
-003,0009,0016,0001,0010,0022,0001,0007,0012
0001,0014,0012,0002,0019,0014,0002,0010,0010
0001,0019,0005,0002,0025,0006,0002,0015,0007
0004,0026,0004,0006,0034,0004,0004,0018,0005
0004,0026,0004,0006,0036,0004,0004,0018,0005
0004,0022,0004,0006,0036,0004,0004,0018,0005
0004,0018,0004,0006,0034,0004,0004,0018,0005
0004,0018,0004,0006,0033,0004,0004,0018,0005
0004,0018,0004,0006,0028,0004,0004,0018,0005
0014,0008,0003,0017,0016,0002,0010,0013,0003
0017,0005,0003,0022,0011,0002,0014,0010,0003
0017,0005,0003,0022,0008,0002,0014,0010,0003
0017,0005,0003,0022,0008,0002,0014,0010,0003
0017,0005,0003,0022,0008,0002,0014,0010,0003
0017,0005,0003,0022,0008,0002,0014,0010,0003
0017,0005,0003,0022,0008,0002,0014,0010,0003
0006,0003,0003,0016,0006,0004,0016,0005,0003
0006,0001,0003,0011,0005,0005,0016,0004,-001
0003,0001,0003,0008,0005,0005,0012,0003,-001
0002,0001,0002,0006,0005,0005,0008,0002,0002
0002,0000,0002,0004,0003,0005,0007,0002,0002
0002,-001,0002,0004,0003,0002,0006,0002,0002
0002,0000,0002,0004,0003,0001,0006,0001,0001
0002,-001,0002,0003,0003,0001,0004,0001,0001
0000,0000,0002,0003,0002,0003,0004,0001,0000
0000,0000,0002,0003,0001,0003,0005,0001,0000
0000,0000,0002,0003,0001,0003,0006,0001,0000
0000,0000,0001,0001,0001,0002,0006,0002,0001
0000,-001,0001,0001,0002,0001,0004,0001,0000
0000,0000,0001,0003,0002,0001,0003,0000,0001
0001,0000,0001,0003,0001,-001,0004,0000,0000
0001,0000,0001,0003,0001,0001,0003,0000,0000
0000,0000,0001,0001,0001,-002,0003,0001,0000
0000,0000,0000,0001,0001,0000,0003,0001,0000
0000,0000,-001,0001,0001,0000,0003,0001,-001
0000,-002,-001,0001,0001,0001,0001,0001,-001
0000,0000,0000,0001,0001,0001,0001,0000,-001
-001,-001,0000,0000,0001,0001,0002,0000,-001
-001,-001,0000,0000,0001,-001,0002,0000,-001
-001,-001,0000,0000,0001,0000,0002,0001,0000
