delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,-001,-001,0000,0000,0002,0000,0000
0001,-001,-001,-001,0000,-002,0002,0001,0000
-001,0001,-001,-001,0000,0000,0002,0001,0002
0000,0001,0001,0000,0001,0000,0002,0000,0002
0000,0001,0001,-001,0000,0001,0002,0000,0002
0002,0001,0001,-001,0001,0002,0002,0000,0002
0002,0001,0003,-001,0001,0002,0003,0003,0004
0002,0003,0001,-001,0001,0003,0003,0003,0004
0002,0003,0003,0001,0002,0004,0003,0003,0005
0001,0003,0003,0001,0004,0005,0002,0003,0005
0002,0005,0003,0001,0004,0007,0002,0005,0007
0001,0006,0003,0001,0007,0007,0002,0007,0006
0003,0007,0003,0001,0015,0007,0003,0011,0006
0003,0011,0004,0003,0018,0003,0005,0013,0004
0006,0012,0003,0006,0020,0003,0006,0013,0003
0011,0012,0000,0011,0020,0003,0010,0013,0003
0014,0008,0000,0018,0014,0003,0014,0008,0001
0018,0008,0001,0022,0011,0003,0018,0007,0001
0018,0004,0001,0022,0008,0004,0020,0005,0002
0017,0004,0000,0022,0007,0004,0020,0005,0003
0016,0004,0000,0018,0007,0004,0014,0003,0003
0010,0004,0002,0011,0005,0004,0009,0002,0003
0008,0002,0002,0006,0005,0004,0005,0002,0003
0006,0002,0001,0005,0004,0006,0005,0002,0002
0004,0000,0001,0004,0002,0003,0004,0002,0001
0004,0000,0000,0001,0002,0003,0002,-001,0001
0002,0000,0000,0000,0001,0003,0002,-001,0000
0001,0000,0001,-001,0000,0001,0001,-001,-001
0001,0000,0001,-001,0000,0001,0001,-001,-001
0001,0000,0000,-001,0000,0001,0001,-001,-002
0001,0000,0000,-003,0000,0001,0001,0000,-002
0001,0000,0000,-003,0000,0001,0001,-001,-002
0001,0000,0000,-002,0000,0000,0000,0000,-002
0001,0000,0000,-002,0000,0000,0003,-001,0000
0002,0000,-001,-002,0000,0000,0002,0000,-001
0000,-001,0000,-002,0000,0001,0002,0000,-001
-001,0001,0000,-001,0000,0001,0002,0001,-001
-001,0002,0000,0000,0000,0001,0002,0000,0000
0000,0002,-001,-001,0000,0001,0002,-001,0000
0000,0000,-001,-001,0001,0000,0002,-002,-001
0001,0000,0000,-001,-001,0001,0002,-002,-002
0001,0002,0000,-001,0001,0002,0002,-002,-001
0000,0002,0000,-001,0000,0002,0002,0001,-001
0000,0002,0000,-001,0001,0003,0001,0000,-001
0001,0001,0000,-001,0001,-001,0001,0000,0000
0001,0000,-001,-001,0001,-001,0000,0000,-002
-001,-001,-002,-001,0001,-001,0000,0000,0000
-001,-001,-002,-001,0001,-001,0001,0000,0001
-001,0000,-002,-001,-001,-002,0001,0000,0001
0000,0000,0000,-001,-001,0001,0001,0000,0001
0002,0000,0000,0000,-001,0001,0000,-001,0001
0002,0001,0000,0000,-001,0001,0000,-001,0001
0001,0002,0000,0000,-001,0002,0000,-001,0001
0001,0001,0000,0000,-001,0001,0002,0000,0000
0001,0002,0000,0000,0000,0001,0002,0000,0000
