delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,-001,0000,0001,0001,-001,-001,0000,-002
0003,0000,0000,0001,0001,0000,-002,0000,-002
0000,-001,-002,0001,0002,0003,-001,0000,-001
0003,0000,-002,0001,0000,0003,0000,0001,0000
0001,0000,-002,0001,0000,0000,0000,0001,0000
0001,0000,-001,0000,0000,0000,0000,0001,0000
0001,0000,-001,-001,0000,0001,0000,0000,-001
0000,0000,-001,-001,0001,0001,0001,0000,0000
0002,0000,0000,0000,0001,0001,0001,0000,0000
0001,0001,0000,0000,-001,0003,0001,0001,0004
0001,0000,0001,0001,-001,0006,-001,0002,0004
0001,0000,0008,0000,0002,0011,-001,0002,0004
0001,0000,0015,0000,0002,0018,-001,0002,0008
0003,0001,0018,0000,0003,0018,-001,0002,0012
0003,0007,0018,0000,0008,0020,0001,0005,0012
0003,0012,0014,0000,0014,0020,0001,0008,0009
0004,0020,0010,0002,0024,0012,0001,0011,0006
0006,0032,0006,0005,0029,0007,0003,0016,0006
0008,0037,0002,0008,0036,0005,0004,0018,0004
0008,0037,0002,0008,0041,0005,0004,0018,0004
0008,0032,0002,0008,0041,0005,0004,0018,0004
0008,0024,0002,0008,0041,0005,0004,0018,0004
0008,0021,0002,0008,0036,0005,0004,0018,0004
0008,0021,0002,0008,0034,0005,0004,0018,0004
0034,0010,0002,0022,0024,0005,0010,0016,0000
0034,0007,-002,0028,0013,0005,0015,0011,0000
0032,0007,-002,0028,0013,0005,0015,0011,0000
0029,0007,-002,0031,0011,0005,0015,0011,0000
0026,0007,-002,0032,0010,0005,0015,0011,0000
0020,0007,-002,0032,0010,0005,0015,0011,0000
0017,0007,-002,0032,0010,0005,0015,0011,0000
0017,0007,-002,0032,0010,0005,0015,0011,0000
0015,0004,0000,0031,0008,0005,0021,0006,0002
0010,0002,0001,0022,0008,0005,0021,0004,0002
0009,0002,0001,0016,0007,0005,0017,0004,0002
0009,0002,-001,0010,0006,0005,0014,0003,0002
0009,0002,-001,0008,0006,0005,0014,0003,0002
0009,0002,-001,0008,0006,0005,0014,0003,0002
0009,0002,-001,0008,0006,0005,0014,0003,0002
0009,0002,-001,0008,0006,0005,0014,0003,0002
0009,0002,-001,0006,0006,0005,0014,0003,0002
0008,0002,0000,0005,0005,0005,0007,0003,0001
0006,-001,0000,0004,0004,0004,0005,0003,-001
0004,-001,-002,0003,0003,0002,0003,0003,-001
0002,0000,-002,0003,0003,0002,0003,0003,-001
0002,0000,-001,0001,0002,0002,0003,0003,-001
0002,0000,-001,0001,0002,0001,0003,0003,-003
0002,-002,-001,0000,0001,0000,0002,0000,-003
0002,-002,-002,0000,0001,0000,0002,0000,-003
0002,-002,-001,-001,0000,0000,0001,0001,-001
0001,-002,-002,0000,0000,0000,0001,0001,-001
0001,-002,-001,0000,0000,0000,0000,0001,-001
0001,-002,-001,0002,0002,-001,0000,0001,-001
0001,0000,-001,0000,0000,-001,0000,0001,-001
0002,0000,-002,0000,0001,-001,0000,0001,-001
