delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0002,0001,0001,0000,0003,0000,0002,0001
0001,0000,0001,0001,0000,0002,0001,0002,0001
0001,0000,0001,0001,0001,0002,0002,0001,0001
0001,0002,0001,0001,0001,0002,0002,0001,0001
0000,0002,0002,0001,0001,0000,0001,0001,0000
0000,0002,0002,0001,0001,0003,0001,0001,0000
0001,0002,0002,0002,0001,0003,0002,0002,0000
0004,0002,0002,0004,0001,0003,0002,0002,0003
0004,0003,0002,0004,0003,0005,0004,0004,0003
0007,0003,0002,0007,0004,0005,0008,0004,0003
0007,0005,0003,0013,0005,0005,0009,0004,0003
0013,0005,0004,0018,0005,0005,0011,0004,0000
0014,0008,0004,0018,0005,0005,0011,0006,0000
0014,0015,0003,0012,0011,0003,0006,0006,0000
0000,0015,0003,0004,0021,0003,0003,0010,0003
0000,0014,0005,0002,0021,0006,0002,0010,0004
0000,0008,0006,0002,0008,0007,0002,0006,0007
-001,0003,0006,0002,0004,0009,0002,0005,0007
-001,0003,0006,0001,0002,0009,0002,0004,0005
-001,0002,0004,0001,0001,0004,0002,0003,0004
-001,0002,0004,0000,0001,0003,0000,0002,0004
-001,0002,0004,0000,0001,0004,0001,0003,0004
-001,0002,0003,0000,0000,0003,0001,0003,0002
0000,0002,0003,0000,-001,0003,0001,0003,0000
-001,0002,0001,0000,-001,0001,0000,0001,0000
-001,0002,0001,0000,0000,0001,0000,0000,0000
-001,0001,0001,0001,0001,0003,0001,0000,0001
-001,0001,0001,0001,0001,0003,0001,0002,0001
-001,0001,0001,0001,0001,0004,0001,0002,0001
-001,0001,0002,0001,0001,0004,0001,0002,0002
-001,0001,0002,0001,0001,0004,0001,0000,0003
-001,0001,0002,0001,0001,0005,0002,0001,0003
-001,0002,0003,0001,0000,0004,0002,0000,0002
-001,0002,0001,0001,0000,0004,0002,0001,0001
-001,0002,0004,0000,0000,0002,0000,0002,0001
-001,0002,0001,0000,0000,0000,0001,0002,0001
0000,0000,0002,0001,0001,0000,0001,0002,0002
0000,0002,0002,0001,0002,0004,0001,0001,0002
-002,0001,0003,0002,0002,0004,0001,0002,0002
-002,0002,0003,0001,0001,0005,0001,0001,0002
0000,0002,0003,0000,-001,0002,0003,0000,0002
0002,0002,0002,0000,-001,0002,0003,0000,0002
0001,0002,0003,0000,-001,0002,0002,0001,0002
0001,0001,0001,0000,0000,0002,0002,0001,0001
0001,0001,0001,0002,0001,0003,0002,0002,0001
-001,0001,0001,0002,0001,0002,0002,0000,0001
-001,0001,0001,0000,0001,0003,0001,0000,0001
-001,0001,0001,0000,0001,0002,0000,0000,0001
-001,0000,0001,0000,0001,0000,0000,0000,0002
-001,0001,0001,0000,0000,0000,0000,0001,0002
-001,0003,0001,0000,0000,0000,0000,0001,0001
0001,0003,0001,0000,0000,0000,0001,0001,0001
0001,0001,0001,0000,0001,0000,0001,0000,0001
0001,0001,0001,0000,-001,0000,0000,0000,0002
-001,0001,0001,0001,0001,0000,0000,0001,0002
