delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0000,0000,0001,-001,0000,-002,0000
0001,-001,0000,0000,-001,0000,0001,-002,0000
0001,-002,-001,0001,-001,0000,0001,-002,0000
0000,-002,-001,0002,0000,0001,0002,-001,0000
0000,0000,-001,0002,0000,0000,0002,-001,-001
0000,0000,0000,0002,0000,-001,0002,-001,-001
0000,0000,0000,0002,0000,-001,0004,-001,0000
0001,0000,0000,0002,0001,0000,0004,-001,0002
0001,0000,0000,0004,0002,0002,0006,-001,0002
0002,0001,0000,0004,0002,0002,0006,0000,0002
0006,0001,0000,0005,0003,0002,0006,0001,0002
0006,0002,0002,0008,0003,0002,0009,0003,0002
0008,0003,0002,0015,0005,0002,0013,0004,0002
0014,0004,0002,0019,0006,0002,0015,0005,0002
0019,0004,0000,0022,0007,0002,0016,0005,0002
0019,0007,0000,0022,0010,0002,0015,0011,0002
0019,0011,0000,0019,0020,0002,0011,0011,0002
0011,0017,0001,0007,0027,0003,0007,0015,0004
0007,0022,0001,0007,0027,0003,0004,0016,0006
0007,0022,0001,0007,0028,0003,0004,0016,0006
0007,0022,0001,0007,0027,0003,0004,0016,0006
0007,0022,0001,0007,0027,0003,0004,0016,0006
0007,0022,0001,0007,0026,0003,0004,0016,0006
0007,0022,0001,0007,0024,0003,0004,0016,0006
0001,0014,0014,0004,0019,0013,0002,0010,0012
-001,0007,0021,0004,0010,0023,0000,0005,0020
-001,0007,0021,0004,0008,0023,0000,0005,0020
-001,0007,0021,0004,0007,0023,0000,0005,0020
-001,0007,0021,0004,0004,0023,0000,0005,0020
-001,0007,0021,0004,0004,0023,0000,0005,0020
-001,0007,0021,0004,0003,0023,0000,0005,0020
-001,0001,0016,0002,0002,0023,0002,0002,0015
0000,0001,0011,0002,0002,0016,0002,0002,0008
0000,-002,0005,0001,0001,0006,0001,0000,0006
0000,-001,0001,0001,0001,0003,0001,-001,0004
0000,-001,0000,0001,0001,0001,0001,-001,0002
0002,-001,-002,0001,0000,0001,0001,-001,0001
0002,0000,-002,0003,0000,0001,0001,-002,0001
0002,-001,-002,0002,0000,0001,0000,-002,-001
0001,-001,-001,0002,0000,0000,-001,-002,-001
0001,-001,-001,0001,0000,0000,-001,-002,0000
0001,0001,0001,0001,-001,0000,0001,-001,0000
0000,0001,0001,0001,-001,-001,0001,-001,0001
0000,0000,0001,0001,0000,-002,0000,-001,0000
0001,-001,0000,0001,0000,-001,-001,0000,0001
0001,-001,-001,0001,0000,0000,0000,0000,0003
0002,-001,-001,0001,0000,0000,0001,0000,0003
0002,0001,-001,0000,-001,0001,0001,0000,0001
0002,0001,-002,0000,-001,0001,0000,0000,0000
0001,0001,-002,0001,0000,0001,0000,0000,0000
-001,0001,0002,0002,0000,0002,0000,0001,0000
-001,0001,0002,0002,0000,0001,-001,0001,0001
0000,0001,-001,0002,0000,-001,-002,0001,0001
0000,0001,-001,0001,0001,-001,-002,-001,0001
0000,0000,-001,0001,0001,0000,-002,-001,0001
