delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0000,-001,0001,0000,0002,0001,0001
0002,0002,0000,0000,0001,0000,0001,0000,0001
0003,0002,0000,0001,0001,0001,0001,0000,0001
0004,0001,0000,0001,0001,0001,0001,0000,0001
0004,0001,0000,0000,0001,0000,0003,0001,0001
0004,0002,0000,0000,0001,0000,0001,0001,0001
0004,0002,0000,0000,0001,0001,0003,0001,0001
0004,0002,0001,0002,0002,0002,0003,0002,0001
0004,0001,0001,0003,0003,0003,0003,0002,0001
0004,0002,0001,0003,0003,0005,0006,0002,0003
0006,0002,0001,0006,0003,0005,0008,0001,0003
0008,0002,0001,0006,0003,0005,0009,0002,0003
0009,0002,0001,0010,0005,0005,0012,0002,0003
0012,0002,0001,0017,0008,0005,0019,0005,0003
0020,0005,0002,0022,0008,0005,0022,0005,0003
0024,0006,0002,0028,0010,0003,0022,0006,0003
0024,0012,0001,0028,0020,0002,0017,0011,0002
0024,0012,0001,0020,0020,0002,0017,0011,0002
0024,0012,0001,0017,0020,0002,0017,0011,0002
0010,0021,0003,0012,0028,0004,0007,0019,0002
0005,0025,0004,0004,0038,0006,0005,0022,0007
0005,0025,0004,0004,0038,0006,0005,0022,0007
0005,0026,0004,0004,0037,0006,0005,0022,0007
0005,0026,0004,0004,0031,0006,0005,0022,0007
0005,0016,0004,0004,0028,0006,0005,0022,0007
0005,0012,0004,0004,0022,0006,0005,0022,0007
0002,0010,0012,0001,0011,0017,0002,0009,0015
0001,0006,0012,0001,0006,0021,0001,0006,0015
0001,0006,0012,0001,0004,0021,0001,0006,0015
0001,0006,0012,0001,0004,0021,0001,0006,0015
0001,0006,0012,0001,0003,0021,0001,0006,0015
0001,0006,0012,0001,0003,0021,0001,0006,0015
0001,0006,0012,0001,0003,0021,0001,0006,0015
0001,0004,0006,0000,0002,0018,0000,0003,0017
0003,0001,0004,0000,0001,0012,0000,0001,0017
0002,0001,0004,0000,0001,0006,0001,0001,0011
0003,0001,0002,-001,0001,0004,0002,0000,0007
0002,0001,0001,-001,0001,0004,0002,0000,0007
0002,0001,0001,-001,0000,0004,0002,0000,0006
0001,0001,0001,-001,0001,0004,0002,0000,0006
0002,0001,0002,-001,0000,0003,0002,0000,0004
0002,0001,0002,-001,0001,0000,0000,0000,0004
0003,0001,0001,0000,0000,0003,0000,0000,0004
0002,0001,0001,0000,0001,0003,0000,0000,0002
0001,0001,0001,0000,0001,0003,0000,0000,0002
0000,0001,0001,0000,0001,0002,0000,0001,0002
0000,0001,0001,0000,0001,0002,0002,0001,0002
0000,0002,0001,0000,0001,0002,0002,0000,0002
0002,0002,0001,-001,0001,0001,0002,0000,0001
0002,0002,0001,0001,0001,0002,0001,0001,0001
0002,0001,0001,0000,0001,0002,0001,0001,0002
0002,0001,0001,0000,0000,0002,0002,0000,0003
0002,0001,0001,-001,0000,0000,0003,0000,0002
0001,0002,0001,-002,-002,0000,0003,0000,0000
0003,0001,0000,-001,-002,0001,0000,0000,0000
