delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0001,0001,0000,0002,0001,0000,0000
0001,0002,0000,0001,0000,0004,0001,0000,-001
0000,0002,0000,0001,0001,0004,0003,0002,-001
0001,0002,0000,0002,0001,0004,0004,0002,-001
0002,0003,-001,0002,0002,0004,0004,0003,0001
0002,0004,-001,0004,0002,0005,0005,0001,0001
0005,0004,-001,0004,0002,0005,0007,0003,0000
0005,0004,0000,0006,0002,0005,0008,0004,0000
0006,0004,0000,0006,0004,0006,0009,0004,0001
0010,0004,0000,0015,0005,0006,0014,0004,0002
0011,0004,0000,0015,0006,0006,0015,0005,0002
0012,0005,0000,0019,0006,0006,0015,0006,0002
0012,0005,0000,0019,0009,0006,0013,0009,0002
0012,0010,0000,0017,0013,0001,0013,0012,0003
0011,0015,0001,0015,0023,0001,0006,0016,0003
0007,0022,0002,0007,0026,0004,0005,0019,0004
0004,0023,0005,0002,0023,0008,0004,0021,0005
0004,0023,0005,0002,0023,0008,0004,0021,0005
0001,0020,0010,0002,0020,0016,0004,0013,0014
0001,0011,0018,0000,0009,0023,0001,0006,0020
0001,0006,0018,-001,0006,0026,0000,0003,0020
0002,0004,0016,-001,0000,0027,0000,0002,0017
0002,0004,0016,-001,0000,0027,0000,0002,0017
0002,0004,0016,-001,0000,0025,0000,0002,0017
0002,0004,0016,-001,0000,0021,0000,0002,0017
0001,0004,0005,0000,0000,0014,0002,0002,0014
0001,0002,0003,0000,0000,0007,0002,0000,0008
-001,0002,0002,0001,-001,0004,0002,0000,0007
-001,0001,0001,0001,-001,0004,0001,0001,0001
0001,0002,0001,0000,-001,0002,0001,0001,0001
0001,0002,0001,0000,0000,0003,0001,0001,0001
0000,0002,0001,0000,0001,0002,0000,0001,0001
0000,0002,0001,0002,0001,0000,0000,0001,0001
0001,0002,0000,0001,0000,0000,0000,0001,0000
0001,0002,0000,0001,0000,0001,-001,-001,0000
0001,0002,0000,0000,0000,0001,0001,-001,0000
0001,0002,0000,0000,0000,0001,0000,-001,0000
0000,0000,0000,0001,0000,0002,0001,0000,0001
0000,0002,0000,0001,0000,0002,0000,0000,0001
0000,0001,0001,0000,0000,0003,0001,0001,0001
0000,0002,0000,0000,0000,0003,0001,0001,0004
0000,0001,0000,0000,0000,0003,0001,0001,0004
-001,0002,0000,-001,0000,0003,0000,0001,0004
-001,0001,0002,0000,0000,0003,0000,0001,0004
-001,0001,0002,0000,0001,0002,0001,0000,0004
0000,0001,-001,0000,0001,0002,0001,0001,0003
0000,0003,-001,0000,0001,0001,0001,0000,0002
0000,0003,0000,0000,0000,0000,0001,0001,-001
0000,0002,0001,0001,0000,0001,0001,0001,0001
-001,0000,0000,0001,0000,0001,0000,0001,-001
-001,0002,-001,-001,0000,0001,0001,0001,0001
-001,0002,-001,-001,0000,0003,0001,0001,0000
0000,0002,-001,0000,0000,0001,0001,0001,0001
0000,0001,-001,0001,0000,0000,0001,0001,0000
0000,0001,-001,0002,0000,0000,0001,0001,0001
