delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0003,0003,0002,0002,0002,0005,0002,0001,0002
0003,0001,0002,0004,0003,0005,0003,0001,0001
0003,0001,0002,0004,0003,0005,0003,0000,-001
0003,0003,0002,0004,0004,0005,0004,0000,-001
0004,0003,0002,0005,0004,0005,0006,0000,0001
0004,0003,0002,0007,0004,0005,0006,0002,0001
0006,0001,0001,0007,0005,0005,0007,0002,0001
0006,0001,0001,0007,0005,0005,0011,0003,0002
0009,0002,0001,0015,0005,0005,0011,0004,0002
0010,0002,0002,0016,0005,0004,0012,0004,0002
0014,0002,0002,0016,0006,0002,0012,0004,0003
0014,0005,0003,0016,0010,0002,0010,0006,0006
0014,0007,0004,0017,0012,0003,0010,0008,0003
0011,0010,0004,0015,0019,0004,0007,0009,0003
0008,0018,0004,0011,0021,0005,0005,0010,0003
0003,0018,0006,0005,0021,0006,0004,0010,0007
0002,0015,0007,0002,0017,0012,0002,0008,0008
0001,0010,0017,0002,0010,0018,0001,0007,0012
0001,0003,0017,0002,0009,0018,0001,0001,0012
0000,0001,0016,0001,0002,0017,0002,0000,0012
0000,0000,0009,0001,0002,0015,0002,0000,0007
0000,0000,0003,-001,0002,0006,0001,0000,0005
0001,0002,0002,-001,0002,0003,0001,0000,0005
0001,0002,0002,0000,0002,0001,0001,0000,0002
0001,0002,0002,0000,0001,0001,0001,0000,0001
0001,0000,0002,0000,0001,0000,0002,0000,0000
0001,-001,0002,0000,0001,-002,-001,0000,0000
-001,-001,0002,0000,0001,-002,0000,0000,0000
0001,0000,0003,0001,0001,0003,0000,0000,0001
0001,0001,0003,0001,0001,0003,0000,-001,0001
0002,0001,0003,0001,0001,0002,0000,-001,0001
0002,0001,0003,0000,0000,0002,0000,-001,0001
0001,0001,0003,0000,0000,0002,0000,0000,0001
0000,0001,0003,0000,0001,0002,0000,0001,0001
0000,0002,0003,0000,0002,0005,-002,0002,0001
0001,0002,0003,0000,0001,0003,-002,0002,0001
0001,0003,0004,-001,0001,0003,-002,0002,0004
0000,0002,0004,0001,0001,0003,-001,0001,0004
0000,0000,0005,-001,0001,0002,0000,0001,0004
0000,0000,0004,0000,0002,0002,0001,0001,0003
0000,0002,0003,0000,0002,0002,0001,0002,0004
-001,0002,0002,0000,0002,0000,0000,0002,0002
-001,0002,0002,0000,0002,0001,-001,0002,0002
0001,0001,0002,0000,0002,0001,-001,0002,0000
0002,0001,0003,0000,0002,0001,0001,0002,0000
0002,0001,0003,0000,0002,0001,0001,0002,0000
0001,0001,0003,0001,0002,0000,0001,0002,-001
0001,0002,0003,0002,0001,0000,-001,0001,-001
0001,0002,0002,0001,0002,0000,0001,0002,0001
0001,0002,0000,0002,0002,-001,0000,0000,0001
0000,0002,0002,0001,0002,-001,0001,0000,0001
0000,-001,-001,0001,0002,-001,0001,-001,0001
0000,0001,0003,0001,0001,0001,0004,0000,0000
0000,0000,0003,0002,0002,0002,0004,0002,0000
0000,0001,0003,0002,0002,0001,0001,0003,0000
