delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0001,-001,0001,0000,0001,0000,0000
0002,0002,0001,0000,0001,0002,0003,0000,0003
0003,0002,0001,0000,-001,-001,0003,0000,0003
0002,0002,0002,0002,-001,0000,0001,-001,0003
0002,0001,0002,0001,0000,0000,0001,-001,0000
0001,0001,0000,0001,0000,0000,0002,-001,0000
0001,0001,0000,0001,0000,0001,0003,0000,0001
0002,0001,0000,0001,0000,0002,0003,0000,0002
0004,0002,0000,0002,0002,0002,0004,0001,0002
0005,0003,-001,0003,0002,0002,0004,0000,0000
0005,0003,0000,0005,0003,0002,0006,0000,0000
0007,0003,0002,0008,0003,0004,0009,0000,0002
0010,0003,0002,0013,0004,0005,0014,0003,0002
0012,0004,0002,0016,0004,0005,0014,0004,0002
0018,0006,0002,0022,0006,0005,0015,0004,0002
0018,0008,0002,0022,0013,0003,0015,0009,0001
0007,0013,0002,0008,0021,0004,0007,0013,0001
0004,0013,0004,0002,0021,0004,0004,0013,0003
0001,0008,0008,0001,0012,0011,0002,0011,0010
0001,0004,0008,0000,0003,0013,0002,0003,0010
0001,0002,0003,-001,0002,0013,0002,0003,0017
0001,0002,0003,-001,0001,0011,0002,0001,0017
0001,0001,0001,-001,0000,0005,0001,0001,0016
0000,0001,0001,-002,0000,0004,0001,-001,0011
0000,0000,0001,-001,0000,0003,0001,-002,0009
-001,0000,0001,-001,0000,0002,0000,-002,0007
0000,0000,0000,0000,0000,0002,0000,-001,0007
0000,0001,0001,0000,0000,0002,0000,0000,0007
0001,0001,0002,0000,0000,0002,0000,0000,0005
0000,0001,0002,0000,-001,0002,0000,0000,0005
0001,0000,0001,0000,-001,0001,0000,0000,0004
0001,0000,-001,0000,-001,0001,0002,0000,0004
0001,0000,0001,0000,0000,0001,0002,0001,0007
0000,0000,0001,0000,0001,0001,0000,0001,0007
0000,0000,0001,0000,0001,0001,0000,0001,0003
0001,0000,0001,0000,0001,0001,0002,0001,0003
0001,0000,0000,-001,-001,0001,0002,0002,0003
0000,0001,-001,0000,0001,0002,0000,0001,0003
0000,0000,-001,0001,0000,0003,0000,0001,0001
0002,-001,-001,0001,0000,0003,0001,0001,0001
0002,-001,-001,0003,0000,-001,0001,0001,0001
0002,0001,-001,0002,0000,-001,0001,0000,0001
0002,0001,0000,0002,0000,-001,-001,0001,0001
0002,0000,0000,0000,0000,0000,-001,0000,0002
0001,-001,0000,0000,0000,0001,0001,0000,0002
0001,-001,0000,-001,-002,0001,0001,0000,0002
0001,0001,0000,-001,-002,0000,0001,0000,0000
0001,0002,0000,-001,-002,0000,0000,-001,0000
0002,0001,0000,-001,0000,-001,-001,-001,0000
0001,0001,0000,0000,0000,0001,-001,0001,0001
0002,0001,0000,0000,0000,-001,-001,0002,0002
0001,0000,-001,0000,0000,0000,-001,0001,0001
0002,0002,0001,0000,-001,0000,0000,0000,0002
0001,0001,-001,0000,-001,0001,0000,0000,0002
0001,0001,-001,0000,-001,0001,0000,-001,0003
