delta1,delta2,delta3,delta4
-0001,00001,00000,00001
00000,00001,00001,00002
00001,00002,00001,00001
00000,00002,00000,00003
00001,00002,00000,00002
00003,00003,00001,00003
00009,00004,00003,00005
00012,00009,00004,00009
00014,00014,00009,00013
00015,00019,00014,00016
00015,00017,00016,00018
00016,00015,00014,00022
00016,00015,00014,00022
00016,00015,00014,00021
00016,00015,00014,00023
00016,00015,00014,00024
00016,00015,00014,00021
00023,00018,00018,00026
00022,00018,00018,00026
00021,00018,00018,00026
00018,00018,00018,00026
00012,00014,00018,00023
00010,00010,00016,00021
00007,00008,00011,00015
00007,00008,00011,00014
00007,00008,00011,00014
00007,00008,00011,00013
00007,00008,00011,00011
00007,00008,00011,00008
00006,00005,00008,00009
00004,00007,00003,00007
00002,00003,00003,00006
00002,00004,00002,00006
00003,00004,00003,00004
-0001,00007,-0002,00002
00001,00002,00001,00003
00000,00002,00001,00003
00000,00002,00002,00004
-0001,00002,00001,00003
00000,00003,00001,00001
-0002,00002,00000,00003
00002,00002,00001,00001
-0003,00001,00002,00002
00000,00000,00000,00001
00000,-0001,00002,00003
-0002,00002,00000,00002
00001,00001,00001,00003
-0002,00001,00000,00003
-0002,00003,-0001,00001
-0003,00004,00000,00002
-0001,00001,00000,00002
-0003,00000,00000,00001
-0002,00001,00000,00001
-0003,-0001,00000,00001
00000,00001,00001,00001
