delta1,delta2,delta3,delta4
00003,00001,00002,00000
00001,00001,00002,00001
00003,00002,00002,-0001
00002,00003,00000,-0002
00002,00004,00002,00000
00003,00004,00002,00003
00004,00002,00001,00000
00004,00004,00002,00001
00006,00006,00002,00003
00011,00011,00002,00008
00014,00011,00006,00008
00019,00015,00009,00014
00016,00020,00015,00016
00016,00017,00015,00016
00022,00019,00021,00024
00023,00019,00021,00022
00024,00019,00022,00027
00030,00019,00021,00028
00031,00019,00023,00031
00034,00019,00026,00034
00036,00028,00026,00040
00036,00030,00026,00040
00036,00033,00026,00040
00036,00030,00026,00040
00036,00032,00026,00040
00036,00029,00026,00040
00027,00029,00036,00042
00022,00021,00033,00033
00018,00016,00023,00029
00015,00014,00018,00024
00015,00012,00018,00024
00014,00012,00018,00024
00021,00012,00018,00024
00021,00011,00018,00024
00021,00011,00018,00024
00012,00010,00010,00018
00010,00010,00013,00018
00009,00010,00007,00018
00009,00010,00007,00018
00008,00010,00008,00018
00007,00010,00007,00018
00008,00006,00006,00010
00008,00006,00006,00006
00008,00006,00006,00007
00008,00006,00006,00006
00008,00006,00006,00007
00008,00006,00006,00002
00010,00004,00004,00006
00005,00004,00002,00003
00006,00003,00003,00006
00002,00002,00003,00002
00003,00004,00002,00002
00005,00002,00002,00004
00003,00003,00004,00003
00003,00003,00002,00002
