delta1,delta2,delta3,delta4
00001,00000,00000,00000
00000,00001,00001,00002
-0002,00002,00000,00001
-0001,00001,00001,00002
00005,00001,00001,00004
00005,00003,00001,00004
00008,00003,00001,00008
00009,00004,00004,00011
00013,00012,00008,00014
00016,00011,00011,00017
00014,00012,00010,00016
00016,00013,00013,00022
00016,00013,00013,00021
00016,00013,00013,00022
00016,00013,00013,00024
00016,00013,00013,00024
00016,00013,00013,00024
00017,00016,00017,00026
00014,00010,00017,00025
00012,00011,00018,00021
00009,00010,00012,00018
00006,00007,00012,00017
00006,00007,00007,00013
00006,00007,00007,00014
00006,00007,00007,00012
00006,00007,00007,00012
00006,00007,00007,00010
00006,00007,00007,00009
-0001,00006,00003,00008
00005,00005,00003,00009
00003,00002,00003,00006
00001,00003,00002,00005
00002,00003,00002,00004
00001,00002,00001,00003
00001,00001,00001,00002
-0001,00002,00002,00004
00002,00001,00002,00003
00000,00001,00002,00003
00000,00000,00000,00004
00001,00000,00000,00004
00000,00001,00001,00003
-0002,00001,00001,00002
-0001,00000,-0001,00001
-0002,00000,00000,00001
-0003,00005,-0005,-0001
-0001,00003,00000,00000
-0002,00001,00000,00001
00000,00001,00000,00000
-0001,00000,-0001,00003
00004,-0002,00000,00000
-0001,00000,-0001,00001
-0001,00000,00001,00002
00001,00001,00001,00001
-0002,00002,00000,00001
00000,00000,00000,00001
