delta1,delta2,delta3,delta4
00001,00000,00001,00002
-0001,00003,00000,00003
00002,00002,-0001,00001
00001,00002,00000,00006
-0002,-0001,-0001,00000
00001,00000,00000,-0002
00003,00001,00000,00002
-0001,00001,00000,00001
00000,00003,00002,00004
00001,00000,00000,00003
00001,00000,00001,00002
00000,00000,00000,00002
00010,00004,00000,00005
00022,00013,00003,00012
00028,00013,00003,00012
00027,00013,00003,00012
00028,00013,00003,00012
00025,00013,00003,00012
00025,00013,00003,00012
00026,00023,00019,00029
00026,00023,00019,00031
00026,00024,00019,00029
00026,00024,00019,00032
00026,00023,00019,00035
00026,00026,00019,00038
00036,00027,00030,00041
00036,00027,00029,00041
00036,00027,00032,00041
00036,00027,00029,00041
00036,00027,00024,00041
00036,00027,00022,00041
00010,00011,00015,00021
00008,00008,00014,00021
00006,00008,00011,00021
00006,00006,00009,00021
00003,00004,00008,00021
00005,00005,00007,00021
00005,00004,00006,00012
00005,00004,00006,00011
00005,00004,00006,00008
00005,00004,00006,00011
00005,00004,00006,00006
00005,00004,00006,00008
00002,00000,00002,00007
00002,00003,00001,00003
00000,00000,00001,00002
00000,00001,00001,00004
00002,00000,00001,00002
00000,-0001,00000,00003
00000,00001,-0001,00001
-0001,00001,00000,00001
-0003,00003,00000,00002
-0002,00000,00001,00002
00000,00003,00000,00002
00001,00002,-0001,00002
