delta1,delta2,delta3,delta4
00000,-0001,-0001,00000
-0001,-0001,-0001,00001
-0001,00001,-0001,00002
-0001,00000,-0001,00002
-0001,00010,-0002,00002
00000,-0001,00001,00002
00000,00001,-0001,00002
00005,00002,00000,00003
00006,00004,00002,00005
00010,00004,00004,00011
00014,00007,00005,00017
00015,00010,00009,00020
00015,00010,00009,00021
00015,00010,00009,00021
00015,00010,00009,00023
00015,00010,00009,00021
00015,00010,00009,00025
00016,00014,00016,00025
00018,00016,00017,00024
00016,00014,00017,00027
00013,00012,00015,00026
00013,00012,00014,00019
00005,00008,00012,00016
00009,00004,00006,00012
00009,00004,00006,00012
00009,00004,00006,00012
00009,00004,00006,00010
00009,00004,00006,00010
00009,00004,00006,00010
00003,00004,00003,00009
00003,00003,00003,00007
00005,00002,00002,00004
00002,00001,00003,00005
00000,00002,00000,00005
00000,00000,00001,00003
00000,00002,00001,00004
00000,00000,00000,00002
-0001,00001,-0001,00001
00000,00002,00000,00002
-0001,00001,00001,00003
00000,00000,00001,00003
-0001,-0001,00000,00004
00000,00003,00000,00000
00000,-0001,-0001,00000
-0001,00000,-0001,00000
00000,00000,00000,00001
00001,00001,-0001,00002
00000,-0001,-0001,00001
00000,00000,-0001,00001
-0002,00001,-0001,00000
-0002,00000,-0001,00001
00001,00003,00000,00003
-0001,-0001,00000,00002
00000,-0002,00000,00001
00000,-0001,00000,00001
