delta1,delta2,delta3,delta4
00003,-0002,00001,00001
-0005,00003,-0002,-0001
00000,00000,00000,00001
-0001,00000,-0001,00001
00000,00003,-0001,00001
-0001,-0001,00001,00003
-0001,00002,-0001,00002
-0001,00002,00000,00002
00001,00002,00000,00000
-0009,00006,00002,00001
00002,00003,00005,-0003
00004,00000,00002,00003
00010,00006,00002,00009
00016,00003,00005,00017
00021,00009,00010,00031
00022,00009,00010,00032
00022,00009,00010,00033
00023,00009,00010,00033
00023,00009,00010,00034
00023,00009,00010,00033
00024,00019,00020,00032
00024,00019,00020,00032
00022,00022,00021,00032
00022,00022,00023,00032
00022,00021,00020,00032
00022,00023,00020,00032
00022,00022,00023,00032
00022,00020,00022,00032
00022,00020,00022,00032
00022,00019,00022,00032
00022,00019,00021,00032
00018,00017,00021,00031
00014,00015,00016,00022
00008,00015,00016,00022
00008,00015,00016,00022
00007,00015,00016,00022
00005,00015,00016,00022
00001,00015,00016,00022
00005,00006,00006,00011
00005,00006,00008,00007
00005,00006,00006,00007
00005,00006,00004,00010
00005,00006,00004,00007
00005,00006,00004,00003
00003,00004,00002,00005
00002,00002,00001,00003
00000,00001,00003,00005
-0002,00002,00001,00005
-0001,00000,00001,00003
00000,00003,00000,00001
-0002,00001,00001,00001
-0001,00001,-0001,00001
00001,00001,-0001,00001
-0002,00003,-0002,00004
-0002,00001,00001,00003
