delta1,delta2,delta3,delta4
00002,00001,00001,00004
-0001,00000,00000,00002
-0001,00000,00000,00003
00003,00001,-0001,00001
00001,00000,00001,00002
00002,00003,00000,00004
00006,00002,00001,00005
00006,00003,00002,00007
00007,00002,00005,00006
00007,00005,00007,00011
00008,00009,00009,00016
00010,00009,00009,00017
00014,00011,00011,00019
00014,00011,00012,00017
00021,00014,00016,00025
00022,00014,00016,00026
00019,00014,00016,00026
00019,00014,00016,00027
00019,00014,00016,00029
00019,00014,00016,00029
00019,00016,00021,00031
00019,00016,00019,00031
00017,00014,00023,00033
00017,00014,00023,00033
00017,00014,00024,00033
00017,00014,00023,00033
00017,00014,00021,00033
00017,00014,00021,00033
00012,00011,00019,00026
00011,00011,00016,00021
00006,00007,00013,00019
00006,00007,00012,00019
00006,00007,00012,00019
00006,00007,00010,00019
00006,00007,00007,00019
00006,00007,00009,00019
00003,00007,00007,00018
00008,00004,00007,00014
00008,00004,00007,00012
00008,00004,00007,00011
00008,00004,00007,00010
00008,00004,00007,00011
00008,00004,00007,00010
00002,00006,00005,00008
00006,00006,00004,00006
00001,-0002,00002,00009
00001,00002,00002,00007
00003,00002,00003,00005
00005,00003,00001,00004
00000,00003,00002,00004
00000,00002,00001,00003
00000,-0001,00000,00003
00001,00002,00001,00003
-0001,00003,00002,00003
00001,00002,00000,00004
