delta1,delta2,delta3,delta4
-0006,-0005,-0001,00001
00001,00003,-0001,00001
-0001,00001,-0001,00000
00000,00001,-0001,00001
00001,00003,00000,00000
00001,-0007,00005,00004
00002,00002,00000,00000
00001,00001,00000,00000
00003,00003,00000,-0001
00002,00002,00001,00001
00004,00004,00002,00001
00007,00006,00001,00003
00009,00006,00004,00006
00020,00011,00006,00010
00025,00011,00006,00010
00027,00011,00006,00010
00030,00011,00006,00010
00032,00011,00006,00010
00031,00011,00006,00010
00030,00024,00019,00041
00030,00025,00019,00045
00030,00025,00019,00043
00030,00023,00019,00041
00030,00022,00019,00037
00030,00019,00019,00032
00014,00020,00037,00028
00011,00020,00035,00028
00009,00020,00030,00028
00011,00014,00029,00028
00010,00014,00027,00028
00009,00014,00022,00028
00009,00014,00018,00022
00009,00011,00014,00019
00009,00011,00012,00019
00009,00011,00013,00019
00009,00011,00011,00019
00009,00011,00010,00019
00009,00011,00008,00019
00003,00011,00006,00010
00003,00011,00006,00008
00003,00011,00006,00008
00003,00011,00006,00008
00003,00011,00006,00006
00003,00011,00006,00006
00005,00010,00000,00004
00003,00002,00001,00004
00002,00001,00001,00002
00000,00003,00000,00002
00002,00002,00002,00001
00001,00003,-0001,00000
00001,00002,00000,00002
00001,00001,-0001,00001
00001,00001,-0001,00001
00000,00003,00000,00001
00000,00000,-0001,-0001
