delta1,delta2,delta3,delta4
00001,00000,00000,-0002
00000,-0002,-0001,-0001
00000,00000,00000,-0003
-0001,00000,00000,00000
00000,-0001,-0002,00000
-0002,00000,-0003,-0003
00000,00000,00001,-0001
00001,00000,00000,00000
00002,00000,-0001,00000
00007,00001,00000,00002
00011,00003,00002,00007
00018,00004,00004,00014
00018,00011,00012,00021
00018,00011,00012,00020
00018,00013,00017,00023
00018,00013,00017,00017
00015,00013,00015,00017
00014,00011,00011,00019
00011,00008,00008,00014
00009,00006,00007,00012
00005,00005,00006,00008
00007,00003,00005,00006
00004,00004,00003,00007
00002,00000,00001,00003
00000,00001,00001,00002
00001,00000,00001,00000
00002,00001,00000,00001
00001,00001,00000,00001
00000,-0002,00000,00000
00000,00002,-0002,00002
00000,00001,-0001,00000
-0001,-0001,-0001,00001
00001,00000,00000,-0001
-0003,00000,-0001,-0001
00001,00001,00000,-0001
-0001,00001,00000,-0001
00000,-0001,-0001,-0001
00000,-0001,-0001,-0001
00000,00000,-0002,-0002
00000,00000,-0001,-0001
00000,00000,00000,-0001
00000,-0002,00001,-0001
00001,-0001,-0002,-0002
00000,-0001,-0001,-0001
00000,-0002,00001,-0001
00001,00000,-0001,-0001
-0002,-0002,00000,-0002
00000,00001,-0001,-0002
-0001,-0002,00001,-0001
00000,-0002,00000,-0001
00000,-0002,-0001,-0001
00000,-0005,00003,-0002
00000,00001,00000,00001
00001,-0001,-0001,00000
00000,00000,-0001,00000
