delta1,delta2,delta3,delta4
-0001,-0001,-0001,00001
-0001,-0001,00001,00002
-0001,00000,00000,00001
-0002,00002,-0001,00002
00001,00001,00000,00002
00001,00001,-0001,00001
00000,00001,00000,00002
00001,00004,00001,00003
00000,00000,00001,00001
00003,00002,00002,00005
00004,00002,00001,00006
00008,00004,00002,00006
00012,00003,00004,00010
00014,00009,00008,00013
00022,00007,00011,00026
00016,00007,00011,00024
00016,00007,00011,00026
00016,00007,00011,00023
00016,00007,00011,00036
00016,00007,00011,00027
00014,00011,00017,00029
00014,00014,00020,00027
00014,00014,00020,00027
00018,00014,00018,00026
00011,00014,00017,00027
00012,00013,00017,00028
00010,00002,00018,00026
00009,00012,00017,00023
00009,00010,00013,00017
00010,00010,00012,00015
00010,00010,00012,00016
00007,00007,00008,00012
00007,00007,00008,00014
00007,00007,00008,00015
00007,00007,00008,00013
00007,00007,00008,00013
00007,00007,00008,00008
00006,00006,00006,00012
00003,00006,00006,00011
00005,00006,00005,00008
00002,00004,00004,00007
00001,00003,00003,00004
00002,00006,00011,00011
00000,00004,00003,00006
00002,00004,00000,00004
00003,00004,00002,00003
00001,00001,00001,00003
00004,00001,-0002,00003
00000,00001,00001,00002
00001,00007,00004,00002
00000,00002,00000,00003
00001,00002,00001,00005
-0001,00001,00000,00003
00001,00001,00000,00002
-0001,00004,00002,00005
