delta1,delta2,delta3,delta4
-0002,00002,00000,-0001
00003,00002,00001,-0002
-0001,00000,00001,00002
00001,00003,-0001,-0001
00000,00003,00001,00001
-0001,00002,-0001,00000
00002,00003,00000,00002
00001,00001,00001,00002
00002,00003,00002,00003
00004,00004,00002,00002
00009,00006,00001,00005
00015,00011,00004,00010
00019,00014,00009,00020
00019,00014,00009,00019
00023,00017,00014,00027
00024,00017,00014,00027
00022,00017,00014,00032
00028,00017,00014,00027
00024,00017,00014,00034
00025,00017,00014,00040
00026,00022,00029,00041
00026,00021,00030,00041
00026,00023,00032,00041
00026,00020,00034,00041
00026,00020,00034,00041
00026,00023,00035,00041
00026,00029,00035,00041
00026,00024,00035,00041
00026,00026,00035,00041
00026,00026,00035,00041
00024,00028,00032,00048
00021,00026,00029,00046
00018,00023,00028,00041
00010,00016,00024,00030
00014,00016,00024,00030
00012,00016,00024,00030
00016,00016,00024,00030
00007,00011,00012,00016
00009,00010,00014,00016
00007,00009,00014,00016
00005,00012,00009,00016
00006,00008,00011,00016
00004,00008,00007,00016
00006,00004,00010,00012
00006,00004,00010,00008
00006,00004,00010,00002
00006,00004,00010,00010
00006,00004,00010,00005
00006,00004,00010,00008
00004,00002,00006,00008
-0004,-0003,00001,-0001
00004,00007,00006,00005
00004,00007,00003,00005
00001,00003,00000,00001
00000,00003,00001,00002
