delta1,delta2,delta3,delta4
00000,00001,00000,00003
-0001,-0001,-0001,00002
-0001,-0001,00000,00001
-0001,00001,00000,00000
-0001,00000,00000,00002
-0001,00000,00001,00002
00000,00001,00001,00001
-0003,-0002,00001,00000
00001,00002,00000,00002
00001,00001,-0002,00001
00005,00000,00002,00004
00008,00003,00001,00008
00017,00008,00005,00014
00019,00011,00011,00022
00019,00011,00011,00024
00019,00011,00011,00028
00019,00011,00011,00025
00019,00011,00011,00028
00019,00011,00011,00026
00023,00015,00021,00030
00025,00015,00019,00030
00026,00015,00019,00030
00028,00015,00019,00030
00034,00015,00019,00030
00038,00015,00019,00030
00041,00023,00023,00034
00041,00022,00023,00034
00041,00023,00028,00034
00041,00026,00029,00034
00041,00023,00029,00034
00041,00020,00033,00034
00023,00021,00033,00045
00023,00016,00033,00045
00016,00019,00034,00031
00012,00012,00020,00025
00010,00012,00020,00025
00008,00012,00020,00025
00008,00012,00020,00025
00006,00012,00020,00025
00006,00012,00020,00025
00007,00008,00010,00020
00007,00008,00010,00020
00007,00008,00008,00020
00007,00008,00007,00020
00007,00008,00007,00020
00007,00008,00006,00020
00003,00005,00004,00016
00004,00005,00004,00007
00004,00005,00004,00009
00004,00005,00004,00008
00004,00005,00004,00006
00004,00005,00004,00007
00004,00005,00004,00008
00004,00002,00001,00007
00001,00004,00000,00006
