delta1,delta2,delta3,delta4
00001,00001,00000,00003
00000,00000,00000,00002
00000,-0001,00001,00002
-0001,00001,-0001,00002
00002,00002,00001,00002
00001,00001,00000,00000
00002,00000,00000,00002
00002,00000,00000,00002
00006,00002,00002,00005
00013,00005,00003,00010
00011,00009,00006,00014
00014,00011,00009,00016
00013,00011,00012,00020
00013,00011,00012,00020
00023,00014,00012,00023
00021,00014,00012,00024
00019,00014,00012,00026
00019,00014,00012,00022
00019,00014,00012,00026
00019,00014,00012,00023
00007,00004,00016,00021
00006,00007,00010,00017
00005,00005,00007,00016
00006,00004,00006,00013
00006,00004,00006,00009
00006,00004,00006,00010
00006,00004,00006,00010
00006,00004,00006,00008
00006,00004,00006,00007
00002,00001,00003,00006
00002,00003,00003,00006
00000,00002,00003,00007
00000,00002,00001,00005
00000,-0001,00001,00007
00000,00000,00000,00003
-0001,00000,00001,00002
00000,00002,-0001,00004
00000,00001,00001,00003
00000,00001,-0001,00002
00000,00000,00000,00001
00000,-0003,00000,00002
00002,00002,00001,00002
00002,00003,-0001,-0002
-0001,00000,00000,00002
-0001,00001,00000,00002
-0002,00001,-0001,00001
00000,-0001,00000,00003
-0003,00000,-0001,00005
-0002,00001,00002,00003
00001,00001,00000,00002
-0001,00002,00000,00001
-0001,-0001,-0001,00002
00001,-0001,00000,00002
00000,00001,-0001,00002
-0001,00001,00001,00003
